fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ozone_aop.ozone_capital_a_parameter[default],fs.costing.ozone_aop.ozone_capital_b_parameter[default],fs.costing.ozone_aop.ozone_capital_c_parameter[default],fs.costing.ozone_aop.ozone_capital_d_parameter[default],fs.costing.ozone_aop.aop_capital_a_parameter[default],fs.costing.ozone_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[toc],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[toc],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,toc]",fs.unit.contact_time,fs.unit.concentration_time,fs.unit.mass_transfer_efficiency,fs.unit.specific_energy_coeff,fs.unit.ozone_flow_mass,fs.unit.ozone_consumption,fs.unit.electricity[0.0],fs.unit.oxidant_dose,fs.unit.chemical_flow_mass[0.0],fs.unit.ozone_toc_ratio,fs.unit.oxidant_ozone_ratio,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_indirect_capex[OzoneAOPZO],fs.costing.LCOW_aggregate_fixed_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[OzoneAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.ozone_system_capital_cost,fs.unit.costing.aop_capital_cost,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,dose,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,44269737.0372807,0.0,0.0,867.1879851791655,0.009784822224700066,594064.8642804422,632273.2829850592,46549628.49470066,1885957.2291209837,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,17.856666666766664,0.8,5.0,173.4375970358331,22.333333333333332,867.1879851791655,10.0,0.009784822224700066,1786.6666845333325,0.5597014925373135,44269737.0372807,1.0515,0.014900000000000002,44269737.0372807,659619.0818554825,659619.0818554825,1226338.1472655013,4914077.3651549965,66404.60555592105,2213486.8518640352,44269.737037280705,39842.76333355263,354157.89629824564,132809.2111118421,88539.47407456141,0.1591420993616843,0.09326247088846892,0.004803017250756165,0.021361724219048223,0.039714887003410984,0.09326247088846892,0.004803017250756165,0.021361724219048223,0.039714887003410984,0.01923875483299838,0.020476132170412602,0.2461828594397798,0.2461828594397798,34822185.90631881,9447551.130961886,1.0,44269737.0372807,22.333333333333332,22.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,44007333.45270297,0.0,0.0,970.7328192304092,0.0009784822224700067,664997.9824034802,63227.32829850593,46273711.125517175,1383934.5791472604,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,194.14656384608185,25.0,970.7328192304092,1.0,0.0009784822224700067,2000.0000199999995,0.049999999999999996,44007333.45270297,1.0515,0.014900000000000002,44007333.45270297,655709.2684452743,655709.2684452743,728225.3107019862,4394105.894352312,66011.00017905445,2200366.6726351487,44007.33345270297,39606.60010743268,352058.6676216238,132022.0003581089,88014.66690540595,0.1423028546117979,0.09270966871918787,0.0047745479390381785,0.021235105147353293,0.023583532806218555,0.09270966871918787,0.0047745479390381785,0.021235105147353293,0.023583532806218555,0.021535919589177294,0.0020476132170412606,0.2755778277310968,0.2755778277310968,38414662.72066,5592670.732042968,1.0,44007333.45270297,22.333333333333332,25.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,47862213.85162189,0.0,0.0,970.7328192304092,0.009784822224700066,664997.9824034802,632273.2829850592,50327117.86498042,2010418.2517777057,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,978.4822126851848,9.784822126851849e-06,978.4822126851848,2.6584872477550135e-06,1.0,0.728305,1.0,19.9900000001,0.8,5.0,194.14656384608185,25.0,970.7328192304092,10.0,0.009784822224700066,2000.0000199999995,0.49999999999999994,47862213.85162189,1.0515,0.014900000000000002,47862213.85162189,713146.9863891662,713146.9863891662,1297271.2653885395,5284269.492348907,71793.32077743283,2393110.6925810943,47862.21385162189,43075.992466459706,382897.7108129751,143586.64155486567,95724.42770324378,0.1711307490940941,0.10083069439141962,0.005192780761158116,0.02309522218192646,0.0420120517595899,0.10083069439141962,0.005192780761158116,0.02309522218192646,0.0420120517595899,0.021535919589177294,0.020476132170412602,0.2755778277310968,0.2755778277310968,38414662.72066,9447551.130961886,1.0,47862213.85162189,22.333333333333332,25.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,11995586.462913487,0.0,0.0,43.465648622257135,0.001095315920675381,29776.029062842405,70776.86003564097,12613359.165753532,279287.1273958943,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,8.693129724451428,1.0,43.465648622257135,1.0,0.001095315920675381,80.00000079999997,1.25,11995586.462913487,1.0515,0.014900000000000002,11995586.462913487,178734.23829741098,178734.23829741098,100552.88909848337,1099804.2423111217,17993.379694370233,599779.3231456744,11995.586462913487,10796.02781662214,95964.6917033079,35986.759388740466,23991.172925826973,0.03181793741033834,0.022575376392273264,0.0011626318842020728,0.005170879133254651,0.0029090500006083517,0.022575376392273264,0.0011626318842020728,0.005170879133254651,0.0029090500006083517,0.0008614367835670918,0.00204761321704126,0.011023113109243872,0.011023113109243872,6257415.702511038,5738170.7604024485,1.0,11995586.462913487,25.0,1.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15950756.193037178,0.0,0.0,43.465648622257135,0.010953159206753807,29776.029062842405,707768.6003564097,16772220.136978595,975210.8966955062,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,0.7900000000999999,0.8,5.0,8.693129724451428,1.0,43.465648622257135,10.0,0.010953159206753807,80.00000079999997,12.500000000000002,15950756.193037178,1.0515,0.014900000000000002,15950756.193037178,237666.267276254,237666.267276254,737544.629419252,2066267.8860882767,23926.13428955577,797537.809651859,15950.75619303718,14355.680573733462,127606.04954429744,47852.26857911154,31901.51238607436,0.05977825847843074,0.030018901194409666,0.0015459734115121013,0.006875814918529272,0.021337568953979695,0.030018901194409666,0.0015459734115121013,0.006875814918529272,0.021337568953979695,0.0008614367835670918,0.020476132170412602,0.011023113109243872,0.011023113109243872,6257415.702511038,9693340.490526142,1.0,15950756.193037178,25.0,1.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15686292.788085494,0.0,0.0,159.37404494827618,0.001095315920675381,109178.77323042216,70776.86003564097,16494136.866671897,413681.395808537,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,31.874808989655236,3.6666666666666665,159.37404494827618,1.0,0.001095315920675381,293.33333626666655,0.34090909090909094,15686292.788085494,1.0515,0.014900000000000002,15686292.788085494,233725.76254247388,233725.76254247388,179955.63326606312,1486648.6693960403,23529.43918212824,784314.6394042748,15686.292788085495,14117.663509276947,125490.34230468396,47058.87836425648,31372.58557617099,0.043009557968794215,0.02952118806239858,0.0015203411852135309,0.006761813964394846,0.005206214756787264,0.02952118806239858,0.0015203411852135309,0.006761813964394846,0.005206214756787264,0.003158601539746003,0.00204761321704126,0.04041808140056087,0.04041808140056087,9948122.027683044,5738170.7604024485,1.0,15686292.788085494,25.0,3.6666666666666665,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19641462.518209185,0.0,0.0,159.37404494827618,0.010953159206753807,109178.77323042216,707768.6003564097,20652997.837896958,1109605.1651081487,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,2.923333333433333,0.8,5.0,31.874808989655236,3.6666666666666665,159.37404494827618,10.0,0.010953159206753807,293.33333626666655,3.4090909090909096,19641462.518209185,1.0515,0.014900000000000002,19641462.518209185,292657.7915213169,292657.7915213169,816947.3735868318,2453112.313173195,29462.19377731378,982073.1259104593,19641.462518209184,17677.31626638827,157131.70014567347,58924.38755462756,39282.92503641837,0.07096987903688659,0.036964712864534975,0.0019036827125235628,0.008466749749669468,0.023634733710158604,0.036964712864534975,0.0019036827125235628,0.008466749749669468,0.023634733710158604,0.003158601539746003,0.020476132170412602,0.04041808140056087,0.04041808140056087,9948122.027683044,9693340.490526142,1.0,19641462.518209185,25.0,3.6666666666666665,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19376999.113257498,0.0,0.0,275.2824412742952,0.001095315920675381,188581.5173980019,70776.86003564097,20374914.56759026,548075.6642211796,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,55.05648825485904,6.333333333333333,275.2824412742952,1.0,0.001095315920675381,506.6666717333332,0.19736842105263158,19376999.113257498,1.0515,0.014900000000000002,19376999.113257498,288717.28678753675,288717.28678753675,259358.37743364286,1873493.0964809586,29065.49866988625,968849.955662875,19376.999113257498,17439.29920193175,155015.99290605998,58130.9973397725,38753.998226514996,0.05420117852725008,0.03646699973252389,0.0018780504862249757,0.00835274879553504,0.007503379512966174,0.03646699973252389,0.0018780504862249757,0.00835274879553504,0.007503379512966174,0.005455766295924914,0.00204761321704126,0.06981304969187786,0.06981304969187786,13638828.35285505,5738170.7604024485,1.0,19376999.113257498,25.0,6.333333333333333,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23332168.84338119,0.0,0.0,275.2824412742952,0.010953159206753807,188581.5173980019,707768.6003564097,24533775.538815327,1243999.4335207914,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,5.056666666766667,0.8,5.0,55.05648825485904,6.333333333333333,275.2824412742952,10.0,0.010953159206753807,506.6666717333332,1.9736842105263157,23332168.843381193,1.0515,0.014900000000000002,23332168.843381193,347649.31576637976,347649.31576637976,896350.1177544115,2839956.740258114,34998.253265071784,1166608.4421690595,23332.16884338119,20998.951959043072,186657.35074704952,69996.50653014357,46664.33768676238,0.08216149959534248,0.043910524534660295,0.0022613920135350143,0.010057684580809663,0.025931898466337516,0.043910524534660295,0.0022613920135350143,0.010057684580809663,0.025931898466337516,0.005455766295924914,0.020476132170412602,0.06981304969187786,0.06981304969187786,13638828.35285505,9693340.490526142,1.0,23332168.843381193,25.0,6.333333333333333,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23067705.43842951,0.0,0.0,391.19083760031424,0.001095315920675381,267984.26156558166,70776.86003564097,24255692.26850863,682469.9326338224,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,78.23816752006285,9.0,391.19083760031424,1.0,0.001095315920675381,720.0000071999997,0.1388888888888889,23067705.43842951,1.0515,0.014900000000000002,23067705.43842951,343708.8110325997,343708.8110325997,338761.12160122267,2260337.523565878,34601.558157644264,1153385.2719214754,23067.705438429508,20760.93489458656,184541.64350743606,69203.11631528853,46135.410876859016,0.06539279908570599,0.04341281140264921,0.0022357597872364405,0.009943683626675238,0.009800544269145086,0.04341281140264921,0.0022357597872364405,0.009943683626675238,0.009800544269145086,0.007752931052103826,0.00204761321704126,0.09920801798319485,0.09920801798319485,17329534.67802706,5738170.7604024485,1.0,23067705.43842951,25.0,9.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,27022875.168553203,0.0,0.0,391.19083760031424,0.010953159206753807,267984.2615655816,707768.6003564097,28414553.239733696,1378393.701933434,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,7.190000000099999,0.8,5.0,78.23816752006285,9.0,391.19083760031424,10.0,0.010953159206753807,720.0000071999997,1.388888888888889,27022875.168553203,1.0515,0.014900000000000002,27022875.168553203,402640.8400114428,402640.8400114428,975752.8619219912,3226801.1673430325,40534.31275282981,1351143.7584276602,27022.875168553204,24320.587651697886,216183.00134842563,81068.62550565961,54045.75033710641,0.09335312015379836,0.050856336204785614,0.0026191013145464657,0.01164861941194986,0.028229063222516428,0.050856336204785614,0.0026191013145464657,0.01164861941194986,0.028229063222516428,0.007752931052103825,0.020476132170412602,0.09920801798319485,0.09920801798319485,17329534.67802706,9693340.490526142,1.0,27022875.168553203,25.0,9.0,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26758411.763601508,0.0,0.0,507.0992339263333,0.001095315920675381,347387.0057331614,70776.86003564097,28136469.96942699,816864.201046465,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,101.41984678526666,11.666666666666666,507.0992339263333,1.0,0.001095315920675381,933.3333426666662,0.10714285714285716,26758411.763601508,1.0515,0.014900000000000002,26758411.763601508,398700.3352776625,398700.3352776625,418163.86576880235,2647181.9506507963,40137.617645402264,1337920.5881800754,26758.411763601507,24082.57058724136,214067.29410881206,80275.23529080453,53516.823527203014,0.07658441964416184,0.05035862307277451,0.0025934690882478987,0.01153461845781543,0.012097709025323998,0.05035862307277451,0.0025934690882478987,0.01153461845781543,0.012097709025323998,0.010050095808282738,0.00204761321704126,0.12860298627451186,0.12860298627451186,21020241.00319906,5738170.7604024485,1.0,26758411.763601508,25.0,11.666666666666666,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30713581.493725203,0.0,0.0,507.0992339263333,0.010953159206753807,347387.0057331614,707768.6003564097,32295330.940652054,1512787.9703460769,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,9.323333333433332,0.8,5.0,101.41984678526666,11.666666666666666,507.0992339263333,10.0,0.010953159206753807,933.3333426666662,1.0714285714285716,30713581.493725203,1.0515,0.014900000000000002,30713581.493725203,457632.36425650556,457632.36425650556,1055155.606089571,3613645.594427951,46070.37224058781,1535679.0746862602,30713.581493725203,27642.223344352686,245708.65194980163,92140.74448117561,61427.16298745041,0.10454474071225422,0.05780214787491091,0.002976810615557917,0.013239554243090052,0.03052622797869534,0.05780214787491091,0.002976810615557917,0.013239554243090052,0.03052622797869534,0.010050095808282738,0.020476132170412602,0.12860298627451186,0.12860298627451186,21020241.00319906,9693340.490526142,1.0,30713581.493725203,25.0,11.666666666666666,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,30449118.088773515,0.0,0.0,623.0076302523523,0.001095315920675381,426789.7499007411,70776.86003564097,32017247.670345355,951258.4694591075,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,124.60152605047045,14.333333333333332,623.0076302523523,1.0,0.001095315920675381,1146.6666781333329,0.0872093023255814,30449118.088773515,1.0515,0.014900000000000002,30449118.088773515,453691.85952272546,453691.85952272546,497566.60993638204,3034026.3777357144,45673.67713316027,1522455.9044386758,30449.118088773517,27404.206279896167,243592.94471018814,91347.35426632054,60898.236177547034,0.0877760402026177,0.05730443474289982,0.00295117838925935,0.013125553288955627,0.014394873781502908,0.05730443474289982,0.00295117838925935,0.013125553288955627,0.014394873781502908,0.012347260564461646,0.00204761321704126,0.15799795456582885,0.15799795456582885,24710947.328371067,5738170.7604024485,1.0,30449118.088773515,25.0,14.333333333333332,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34404287.8188972,0.0,0.0,623.0076302523523,0.010953159206753807,426789.7499007411,707768.6003564097,36176108.64157042,1647182.2387587193,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,11.456666666766665,0.8,5.0,124.60152605047045,14.333333333333332,623.0076302523523,10.0,0.010953159206753807,1146.6666781333329,0.8720930232558141,34404287.8188972,1.0515,0.014900000000000002,34404287.8188972,512623.8885015684,512623.8885015684,1134558.3502571508,4000490.0215128697,51606.43172834581,1720214.3909448602,34404.2878188972,30963.859037007485,275234.3025511776,103212.86345669162,68808.5756377944,0.1157363612707101,0.06474795954503622,0.0033345199165693683,0.014830489074230246,0.03282339273487425,0.06474795954503622,0.0033345199165693683,0.014830489074230246,0.03282339273487425,0.012347260564461646,0.020476132170412602,0.15799795456582885,0.15799795456582885,24710947.328371067,9693340.490526142,1.0,34404287.8188972,25.0,14.333333333333332,10,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34139824.413945526,0.0,0.0,738.9160265783714,0.001095315920675381,506192.49406832096,70776.86003564097,35898025.37126372,1085652.7378717503,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.975918560919791e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,147.78320531567428,17.0,738.9160265783714,1.0,0.001095315920675381,1360.0000135999996,0.07352941176470587,34139824.413945526,1.0515,0.014900000000000002,34139824.413945526,508683.3837677884,508683.3837677884,576969.354103962,3420870.8048206335,51209.73662091829,1706991.2206972763,34139.82441394553,30725.841972550978,273118.5953115642,102419.47324183657,68279.64882789105,0.09896766076107359,0.06425024641302515,0.0033088876902708083,0.014716488120095824,0.016692038537681822,0.06425024641302515,0.0033088876902708083,0.014716488120095824,0.016692038537681822,0.014644425320640562,0.00204761321704126,0.18739292285714587,0.18739292285714587,28401653.653543077,5738170.7604024485,1.0,34139824.413945526,25.0,17.0,1,default,OzoneAOPZO,ozone_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,38094994.14406922,0.0,0.0,738.9160265783714,0.010953159206753807,506192.4940683209,707768.6003564097,40056886.34248879,1781576.5071713622,-3806310.0,-953016.0,884691.0,235793.0,1228000.0,0.2277,1095.315909722222,1.095315909722222e-05,1095.315909722222,2.9759185609197924e-06,1.0,0.728305,1.0,13.5900000001,0.8,5.0,147.78320531567428,17.0,738.9160265783714,10.0,0.010953159206753807,1360.0000135999996,0.7352941176470588,38094994.14406922,1.0515,0.014900000000000002,38094994.14406922,567615.4127466314,567615.4127466314,1213961.0944247306,4387334.448597789,57142.49121610383,1904749.7072034609,38094.99414406922,34285.4947296623,304759.95315255376,114284.98243220766,76189.98828813844,0.12692798182916598,0.07169377121516154,0.003692229217580833,0.016421423905370443,0.03512055749105317,0.07169377121516154,0.003692229217580833,0.016421423905370443,0.03512055749105317,0.01464442532064056,0.020476132170412602,0.18739292285714587,0.18739292285714587,28401653.653543077,9693340.490526142,1.0,38094994.14406922,25.0,17.0,10,default,OzoneAOPZO,ozone_aop
