fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.pump.capital_a_parameter[default],fs.costing.pump.capital_b_parameter[default],fs.costing.pump.reference_state[default],fs.unit.properties[0.0].flow_mass_comp[H2O],fs.unit.properties[0.0].flow_mass_comp[tds],fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[PumpZO],fs.costing.LCOW_aggregate_indirect_capex[PumpZO],fs.costing.LCOW_aggregate_fixed_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[PumpZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.pump.capital_a_parameter[abmet],fs.costing.pump.capital_b_parameter[abmet],fs.costing.pump.reference_state[abmet],fs.costing.pump.capital_a_parameter[gac_feed],fs.costing.pump.capital_b_parameter[gac_feed],fs.costing.pump.reference_state[gac_feed],fs.costing.pump.capital_a_parameter[raw_water],fs.costing.pump.capital_b_parameter[raw_water],fs.costing.pump.reference_state[raw_water],fs.costing.pump.capital_a_parameter[recharge_well],fs.costing.pump.capital_b_parameter[recharge_well],fs.costing.pump.reference_state[recharge_well],fs.costing.pump.capital_a_parameter[ultrafiltration_feed],fs.costing.pump.capital_b_parameter[ultrafiltration_feed],fs.costing.pump.reference_state[ultrafiltration_feed]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,496686.61294549174,0.0,0.0,0.0,0.0,522265.97351218463,7400.630532887827,,,,876.2527277777775,0.08762527277777776,3.7694835252461893e-23,0.0,496686.61294549174,1.0515,0.014900000000000002,496686.61294549174,7400.630532887828,7400.630532887828,0.0,41374.78160345315,745.0299194182376,24834.33064727459,496.68661294549173,447.0179516509426,3973.492903563934,1490.0598388364751,993.3732258909835,0.0014960941923678108,0.0011683220122691283,6.016858363186027e-05,0.0002676035964668222,9.337394052470214e-28,0.0011683220122691283,6.016858363186027e-05,0.0002676035964668222,9.337394052470214e-28,0.0,0.0,1.1948311559178255e-26,1.0,496686.61294549174,20.0,gac_feed,PumpZO,pump,,,,24348.0,0.8671,1.0,,,,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5021.799226907847,0.0,0.0,1.6152494487358469,1106.5224160642279,5280.421887093601,1181.3472245451549,,,,4.381263638888887,0.0004381263638888888,1.6152494487358469,0.102398663,5021.799226907847,1.0515,0.014900000000000002,5021.799226907847,74.82480848092693,74.82480848092693,1106.5224160642279,1524.8462461298957,7.53269884036177,251.08996134539234,5.021799226907847,4.519619304217063,40.174393815262775,15.06539768072354,10.043598453815694,0.011027556036203444,0.0023624870995411365,0.00012166808562636872,0.0005411265368661454,0.008002274314169795,0.0023624870995411365,0.00012166808562636872,0.0005411265368661454,0.008002274314169795,0.008002274314169793,0.102398663,0.102398663,1.0,5021.799226907847,0.1,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,34697.11172724594,0.0,0.0,15.00835946117058,10281.437449263452,36484.01298119911,10798.424413999417,,,,40.70924131134258,0.004070924131134258,15.00835946117058,0.102398663,34697.11172724594,1.0515,0.014900000000000002,34697.11172724594,516.9869647359645,516.9869647359645,10281.437449263452,13171.761815913858,52.04566759086891,1734.855586362297,34.69711172724594,31.227400554521346,277.5768938179675,104.09133518173782,69.39422345449188,0.01025187886149139,0.0017567493577238602,9.047259192277888e-05,0.00040238259767495717,0.008002274314169793,0.0017567493577238602,9.047259192277888e-05,0.00040238259767495717,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,34697.11172724594,0.9291666666666666,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,60323.51006443318,0.0,0.0,28.40146947360531,19456.352482462677,63430.1708327515,20355.17278242273,,,,77.03721898379627,0.007703721898379629,28.40146947360531,0.102398663,60323.51006443318,1.0515,0.014900000000000002,60323.51006443318,898.8202999600545,898.8202999600545,19456.352482462677,24481.396422480317,90.48526509664978,3016.1755032216593,60.32351006443319,54.29115905798987,482.5880805154655,180.97053019329957,120.64702012886637,0.01006904299987403,0.0016139701377726888,8.311946209529377e-05,0.000369679085836254,0.008002274314169795,0.0016139701377726888,8.311946209529377e-05,0.000369679085836254,0.008002274314169795,0.008002274314169795,0.102398663,0.102398663,1.0,60323.51006443318,1.7583333333333333,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,84327.24350711342,0.0,0.0,41.79457948604004,28631.2675156619,88670.09654772977,29887.74344391789,,,,113.36519665624996,0.011336519665624998,41.79457948604004,0.102398663,84327.24350711342,1.0515,0.014900000000000002,84327.24350711342,1256.47592825599,1256.47592825599,28631.2675156619,35655.86047305439,126.49086526067013,4216.362175355672,84.32724350711342,75.89451915640208,674.6179480569074,252.98173052134027,168.65448701422685,0.009965607574204137,0.0015331958888817798,7.895958827741182e-05,0.0003511777828751537,0.008002274314169793,0.0015331958888817798,7.895958827741182e-05,0.0003511777828751537,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,84327.24350711342,2.5875,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,107311.47621248066,0.0,0.0,55.18768949847476,37806.182548861114,112838.01723742342,39405.12354442708,,,,149.69317432870363,0.014969317432870366,55.18768949847476,0.102398663,107311.47621248066,1.0515,0.014900000000000002,107311.47621248066,1598.940995565962,1598.940995565962,37806.182548861114,46745.398497334456,160.96721431872098,5365.573810624033,107.31147621248066,96.5803285912326,858.4918096998452,321.93442863744195,214.6229524249613,0.009894400240420976,0.001477589032095446,7.609583515291553e-05,0.0003384410590028223,0.008002274314169795,0.001477589032095446,7.609583515291553e-05,0.0003384410590028223,0.008002274314169795,0.008002274314169793,0.102398663,0.102398663,1.0,107311.47621248066,3.4166666666666665,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,129558.53029702062,0.0,0.0,68.5807995109095,46981.09758206035,136230.7946073172,48911.51968348596,,,,186.02115200115733,0.018602115200115732,68.5807995109095,0.102398663,129558.53029702062,1.0515,0.014900000000000002,129558.53029702062,1930.4221014256075,1930.4221014256075,46981.09758206035,57773.52837481834,194.33779544553093,6477.926514851031,129.55853029702064,116.60267726731857,1036.468242376165,388.67559089106186,259.1170605940413,0.009840545367107484,0.0014355329675233757,7.39299478274537e-05,0.00032880813758686046,0.008002274314169795,0.0014355329675233757,7.39299478274537e-05,0.00032880813758686046,0.008002274314169795,0.008002274314169795,0.102398663,0.102398663,1.0,129558.53029702062,4.245833333333333,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,151231.73739489756,0.0,0.0,81.97390952334422,56156.01261525956,159020.1718707348,58409.365502443536,,,,222.349129673611,0.022234912967361103,81.97390952334422,0.102398663,151231.73739489756,1.0515,0.014900000000000002,151231.73739489756,2253.352887183974,2253.352887183974,56156.01261525956,68753.85588934706,226.84760609234635,7561.586869744879,151.23173739489755,136.1085636554078,1209.8538991591804,453.6952121846927,302.4634747897951,0.009797476518728972,0.0014018998688452382,7.219784324553004e-05,0.0003211044924684119,0.008002274314169793,0.0014018998688452382,7.219784324553004e-05,0.0003211044924684119,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,151231.73739489756,5.074999999999999,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,172437.20504378862,0.0,0.0,95.36701953577895,65330.92764845879,181317.72110354376,67900.24200361123,,,,258.6771073460647,0.025867710734606475,95.36701953577895,0.102398663,172437.20504378862,1.0515,0.014900000000000002,172437.20504378862,2569.314355152451,2569.314355152451,65330.92764845879,79695.2199668821,258.65580756568295,8621.860252189432,172.43720504378862,155.19348453940978,1379.497640350309,517.3116151313659,344.87441008757725,0.009761732071749286,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,0.008002274314169795,0.001373986503205698,7.076030491509389e-05,0.0003147109494587013,0.008002274314169795,0.008002274314169795,0.102398663,0.102398663,1.0,172437.20504378862,5.904166666666666,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,193249.1880945016,0.0,0.0,108.76012954821367,74505.842681658,203201.52128136845,77385.25558426608,,,,295.00508501851834,0.029500508501851843,108.76012954821367,0.102398663,193249.1880945016,1.0515,0.014900000000000002,193249.1880945016,2879.412902608074,2879.412902608074,74505.842681658,90603.80615411446,289.8737821417524,9662.45940472508,193.2491880945016,173.92426928505145,1545.9935047560127,579.7475642835047,386.4983761890032,0.009731270523990464,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,0.008002274314169795,0.0013501986314553946,6.953522951995299e-05,0.0003092623488453231,0.008002274314169795,0.008002274314169795,0.102398663,0.102398663,1.0,193249.1880945016,6.7333333333333325,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,213722.4298611458,0.0,0.0,122.15323956064842,83680.75771485723,224729.13499899482,86865.22191978831,,,,331.3330626909721,0.03313330626909721,122.15323956064842,0.102398663,213722.4298611458,1.0515,0.014900000000000002,213722.4298611458,3184.464204931073,3184.464204931073,83680.75771485723,101484.17465582213,320.5836447917187,10686.12149305729,213.7224298611458,192.35018687503123,1709.7794388891664,641.1672895834374,427.4448597222916,0.009704790280583468,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,0.008002274314169793,0.001329519818971219,6.847027067701791e-05,0.0003045258767654376,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,213722.4298611458,7.562499999999999,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,233898.87931272225,0.0,0.0,135.54634957308315,92855.67274805646,245944.67159732745,96340.76604981603,,,,367.6610403634258,0.036766104036342576,135.54634957308315,0.102398663,233898.87931272225,1.0515,0.014900000000000002,233898.87931272225,3485.0933017595617,3485.0933017595617,92855.67274805646,112339.81988756951,350.8483189690834,11694.943965636114,233.89887931272224,210.50899138145004,1871.191034501778,701.6966379381668,467.7977586254445,0.009681412330983026,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,0.008002274314169793,0.0013112636334588039,6.753007712312837e-05,0.0003003443062313009,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,233898.87931272225,8.391666666666666,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,253811.65550152335,0.0,0.0,148.93945958551788,102030.58778125569,266882.95575985184,105812.38144822838,,,,403.9890180358795,0.040398901803587954,148.93945958551788,0.102398663,253811.65550152335,1.0515,0.014900000000000002,253811.65550152335,3781.7936669726982,3781.7936669726982,102030.58778125569,123173.5007188727,380.71748325228504,12690.582775076167,253.81165550152335,228.43048995137104,2030.4932440121868,761.4349665045701,507.6233110030467,0.009660516149355059,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,0.008002274314169793,0.0012949454971456825,6.668969310300285e-05,0.00029660664493658145,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,253811.65550152335,9.220833333333333,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,273487.5354877842,0.0,0.0,162.33256959795258,111205.5028144549,287572.1435654051,115280.46709322289,,,,440.3169957083331,0.04403169957083332,162.33256959795258,0.102398663,273487.5354877842,1.0515,0.014900000000000002,273487.5354877842,4074.964278767985,4074.964278767985,111205.5028144549,133987.4477212638,410.2313032316763,13674.37677438921,273.4875354877842,246.13878193900578,2187.9002839022737,820.4626064633526,546.9750709755684,0.009641647977708423,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,0.008002274314169793,0.001280211063726654,6.593086978192262e-05,0.0002932317300300525,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,273487.5354877842,10.049999999999999,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,292948.59292282455,0.0,0.0,175.72567961038735,120380.41784765414,308035.44545835006,124745.35188220422,,,,476.6449733807868,0.04766449733807868,175.72567961038735,0.102398663,292948.59292282455,1.0515,0.014900000000000002,292948.59292282455,4364.934034550086,4364.934034550086,120380.41784765414,144783.49966486215,439.42288938423684,14647.429646141229,292.94859292282456,263.65373363054215,2343.5887433825965,878.8457787684737,585.8971858456491,0.009624466347591391,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,0.008002274314169795,0.0012667936754533766,6.523987428584904e-05,0.00029015848368237204,0.008002274314169795,0.008002274314169795,0.10239866300000001,0.10239866300000001,1.0,292948.59292282455,10.879166666666665,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,312213.3202230083,0.0,0.0,189.11878962282205,129555.33288085334,328292.30621449323,134207.31135217618,,,,512.9729510532405,0.05129729510532406,189.11878962282205,0.102398663,312213.3202230083,1.0515,0.014900000000000002,312213.3202230083,4651.978471322824,4651.978471322824,129555.33288085334,155563.19699724257,468.3199803345124,15610.666011150415,312.2133202230083,280.99198820070745,2497.7065617840663,936.6399606690248,624.4266404460166,0.009608708093135888,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,0.008002274314169793,0.0012544878222195209,6.460612284430543e-05,0.00028733983390226837,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,312213.3202230083,11.708333333333332,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,331297.4222871383,0.0,0.0,202.5118996352568,138730.2479140526,348359.23953492596,143666.57950613095,,,,549.3009287256942,0.05493009287256943,202.5118996352568,0.102398663,331297.4222871383,1.0515,0.014900000000000002,331297.4222871383,4936.331592078362,4936.331592078362,138730.2479140526,166327.84796135168,496.94613343070745,16564.871114356916,331.2974222871383,298.1676800584245,2650.3793782971065,993.8922668614149,662.5948445742766,0.00959416627220948,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,0.008002274314169793,0.00124313189986285,6.402129284293693e-05,0.00028473876533390257,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,331297.4222871383,12.5375,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,350214.3933356983,0.0,0.0,215.90500964769151,147905.16294725178,368250.43459248677,153123.35740795368,,,,585.6289063981479,0.0585628906398148,215.90500964769151,0.102398663,350214.3933356983,1.0515,0.014900000000000002,350214.3933356983,5218.194460701905,5218.194460701905,147905.16294725178,177078.57664713045,525.3215900035475,17510.719666784917,350.2143933356983,315.1929540021285,2801.715146685586,1050.643180007095,700.4287866713966,0.0095806753277331,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,0.008002274314169793,0.0012325966224194479,6.347872605460166e-05,0.00028232566508925807,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,350214.3933356983,13.366666666666665,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,368975.94594810467,0.0,0.0,229.29811966012622,157080.077980451,387978.2071644321,162577.81957507777,,,,621.9568840706015,0.062195688407060155,229.29811966012622,0.102398663,368975.94594810467,1.0515,0.014900000000000002,368975.94594810467,5497.74159462676,5497.74159462676,157080.077980451,187816.3587309969,553.4639189221571,18448.797297405235,368.97594594810465,332.07835135329424,2951.807567584837,1106.9278378443141,737.9518918962093,0.009568100822059706,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,0.008002274314169795,0.0012227770055486826,6.297301578575742e-05,0.00028007648655547406,0.008002274314169795,0.008002274314169793,0.102398663,0.102398663,1.0,368975.94594810467,14.195833333333331,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,387592.3366097757,0.0,0.0,242.69122967256098,166254.99301365024,407553.3419451792,172030.1188291359,,,,658.2848617430552,0.06582848617430553,242.69122967256098,0.102398663,387592.3366097757,1.0515,0.014900000000000002,387592.3366097757,5775.125815485659,5775.125815485659,166254.99301365024,198542.04859443248,581.3885049146636,19379.616830488787,387.5923366097757,348.83310294879817,3100.7386928782057,1162.7770098293272,775.1846732195514,0.009556332155506641,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,0.008002274314169793,0.0012135866803277549,6.24997140368796e-05,0.00027797144697221446,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,387592.3366097757,15.024999999999999,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,406072.6170766367,0.0,0.0,256.0843396849957,175429.90804684948,426985.35685608356,181480.39004129136,,,,694.612839415509,0.0694612839415509,256.0843396849957,0.102398663,406072.6170766367,1.0515,0.014900000000000002,406072.6170766367,6050.481994441888,6050.481994441888,175429.90804684948,209256.40026304362,609.1089256149551,20303.630853831837,406.07261707663673,365.46535536897306,3248.580936613094,1218.2178512299101,812.1452341532735,0.009545277287914874,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,0.008002274314169793,0.0012049537712394956,6.20551192188343e-05,0.0002759940832867504,0.008002274314169793,0.008002274314169793,0.102398663,0.102398663,1.0,406072.6170766367,15.854166666666666,raw_water,PumpZO,pump,,,,,,,24348.0,0.8671,1.0,,,,,,
