fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.crystallizer.capital_a_parameter[default],fs.costing.crystallizer.capital_b_parameter[default],fs.costing.crystallizer.capital_c_parameter[default],fs.costing.crystallizer.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.elec_coeff_1,fs.unit.elec_coeff_2,fs.unit.elec_coeff_3,fs.unit.elec_coeff_4,fs.unit.electricity[0.0],fs.unit.electricity_intensity,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[CrystallizerZO],fs.costing.LCOW_aggregate_indirect_capex[CrystallizerZO],fs.costing.LCOW_aggregate_fixed_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[CrystallizerZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.purge_fraction,fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,15539586.827597708,0.0,0.0,944.4559241978121,646997.0640927566,16339875.54921899,878536.9078239624,1410000.0,-0.711,1450000.0,555000.0,3.889489148809523,0.5639759265773808,3.8505942573214273,0.011279518531547626,0.038894891488095794,0.5526964080458332,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,944.4559241978121,58.908931223612086,15539586.827597708,1.0515,0.014900000000000002,15539586.827597708,231539.84373120588,231539.84373120588,646997.0640927566,1941469.26133378,23309.38024139656,776979.3413798854,15539.586827597708,13985.628144837938,124316.69462078167,46618.76048279312,31079.173655195416,13.814287841033067,7.192739493500921,0.37042608391529863,1.6474935306332381,4.603628732983613,7.192739493500921,0.37042608391529863,1.6474935306332381,4.603628732983613,4.603628732983613,58.908931223612086,58.908931223612086,0.010000000000000009,0.004453465075386904,873.3624454148471,126.63755458515283,1.0,15539586.827597708,1000.0,0.08877551020408164,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16126122.2815725,0.0,0.0,1000.2853322119722,685242.8542347142,16956617.579073485,925522.0762301445,1410000.0,-0.711,1450000.0,555000.0,3.889489148809523,0.7710912237514881,3.8505942573214273,0.015421824475029775,0.03889489148809551,0.7556693992764583,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1000.2853322119722,59.6185484454727,16126122.2815725,1.0515,0.014900000000000002,16126122.2815725,240279.22199543027,240279.22199543027,685242.8542347142,2028574.3838563198,24189.18342235875,806306.1140786251,16126.122281572501,14513.510053415252,129008.97825258001,48378.3668447175,32252.244563145003,13.79262625560208,7.132517757132584,0.36732466449232876,1.6336997708064043,4.659084063170762,7.132517757132584,0.36732466449232876,1.6336997708064043,4.659084063170762,4.659084063170762,59.6185484454727,59.6185484454727,0.010000000000000009,0.004660580372561011,834.5503859795535,165.44961402044652,1.0,16126122.2815725,1000.0,0.08877551020408164,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,16716223.999131674,0.0,0.0,1056.1137806705299,723487.9870356126,17577109.535086956,972559.7246226746,1410000.0,-0.711,1450000.0,555000.0,3.889489148809523,0.9782065209255952,3.8505942573214273,0.019564130418511922,0.0388948914880956,0.9586423905070833,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1056.1137806705299,60.26772398676087,16716223.999131674,1.0515,0.014900000000000002,16716223.999131674,249071.73758706197,249071.73758706197,723487.9870356126,2115975.924443294,25074.335998697512,835811.1999565838,16716.223999131675,15044.601599218508,133729.7919930534,50148.671997395024,33432.44799826335,13.774737669616648,7.078930992464435,0.3645649461119183,1.6214257480647059,4.709815982975591,7.078930992464435,0.3645649461119183,1.6214257480647059,4.709815982975591,4.70981598297559,60.26772398676087,60.26772398676087,0.010000000000000009,0.004867695669735118,799.0411506192569,200.95884938074312,1.0,16716223.999131674,1000.0,0.08877551020408164,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17309455.336774476,0.0,0.0,1111.941269573485,761732.4624954518,18200892.286618363,1019643.3470133916,1410000.0,-0.711,1450000.0,555000.0,3.889489148809523,1.1853218180997023,3.8505942573214273,0.023706436361994068,0.03889489148809551,1.161615381737708,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1111.941269573485,60.863858160541504,17309455.336774476,1.0515,0.014900000000000002,17309455.336774476,257910.88451793973,257910.88451793973,761732.4624954518,2203637.5099994526,25964.183005161714,865472.7668387238,17309.455336774477,15578.50980309703,138475.64269419582,51928.36601032343,34618.910673548955,13.759933006860269,7.030989470034833,0.3620959577067948,1.6104447653497276,4.756402813768913,7.030989470034833,0.3620959577067948,1.6104447653497276,4.756402813768913,4.756402813768914,60.8638581605415,60.8638581605415,0.010000000000000009,0.005074810966909226,766.4303506418854,233.5696493581146,1.0,17309455.336774476,1000.0,0.08877551020408164,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,17905448.137793716,0.0,0.0,1167.7677989208373,799976.2806142314,18827578.716890097,1066767.4578673579,1410000.0,-0.711,1450000.0,555000.0,3.889489148809523,1.3924371152738093,3.8505942573214273,0.02784874230547621,0.0388948914880956,1.364588372968333,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1167.7677989208373,61.413190553308965,17905448.137793716,1.0515,0.014900000000000002,17905448.137793716,266791.1772531264,266791.1772531264,799976.2806142314,2291528.472487931,26858.172206690575,895272.4068896859,17905.448137793715,16114.903324014345,143243.58510234972,53716.34441338115,35810.89627558743,13.747665498156517,6.9878854258305045,0.3598760994302714,1.600571804701712,4.799332168194025,6.9878854258305045,0.3598760994302714,1.600571804701712,4.799332168194025,4.799332168194025,61.413190553308965,61.413190553308965,0.010000000000000009,0.005281926264083333,736.3770250368188,263.62297496318115,1.0,17905448.137793716,1000.0,0.08877551020408164,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,18490702.820819452,0.0,0.0,1150.6573888166188,788254.8388621928,19442974.016091656,1063766.3108924027,1410000.0,-0.711,1450000.0,555000.0,4.738917813492062,0.6871430829563491,4.691528635357141,0.013742861659126993,0.04738917813492033,0.6734002212972221,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1150.6573888166188,58.90590956291521,18490702.820819452,1.0515,0.014900000000000002,18490702.820819452,275511.4720302099,275511.4720302099,788254.8388621928,2328559.672867693,27736.05423122918,924535.1410409727,18490.702820819453,16641.632538737507,147925.62256655563,55472.10846245836,36981.40564163891,13.598742218749353,7.024601142399362,0.36176695883356846,1.6089815219693004,4.603392595547124,7.024601142399362,0.36176695883356846,1.6089815219693004,4.603392595547124,4.603392595547123,58.90590956291521,58.90590956291521,0.010000000000000009,0.005426060896448411,873.3624454148471,126.63755458515286,1.0,18490702.820819452,1000.0,0.10816326530612246,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19214484.49893316,0.0,0.0,1218.6738084467486,834849.3094810017,20204030.450628217,1121145.128515106,1410000.0,-0.711,1450000.0,555000.0,4.738917813492062,0.9394904565248013,4.691528635357141,0.018789809130496042,0.04738917813492033,0.9207006473943053,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1218.6738084467486,59.61538625776088,19214484.49893316,1.0515,0.014900000000000002,19214484.49893316,286295.8190341041,286295.8190341041,834849.3094810017,2435446.303734078,28821.72674839974,960724.224946658,19214.484498933158,17293.036049039845,153715.87599146526,57643.45349679948,38428.968997866315,13.59089249474633,6.975173868210257,0.35922145421282775,1.5976602285265216,4.658836943796725,6.975173868210257,0.35922145421282775,1.5976602285265216,4.658836943796725,4.658836943796725,59.61538625776088,59.61538625776088,0.010000000000000009,0.005678408270016863,834.5503859795535,165.4496140204465,1.0,19214484.49893316,1000.0,0.10816326530612246,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,19941832.440631248,0.0,0.0,1286.6888036394694,881442.804292684,20968836.811323762,1178576.1076580896,1410000.0,-0.711,1450000.0,555000.0,4.738917813492062,1.1918378300932537,4.691528635357141,0.023836756601865097,0.04738917813492022,1.1680010734913886,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1286.6888036394694,60.264421272034106,19941832.440631248,1.0515,0.014900000000000002,19941832.440631248,297133.30336540565,297133.30336540565,881442.804292684,2542629.034198831,29912.748660946872,997091.6220315625,19941.83244063125,17947.649196568123,159534.65952505,59825.497321893745,39883.6648812625,13.585292828804626,6.931192278341114,0.35695640233456827,1.5875862664649387,4.709557881664004,6.931192278341114,0.35695640233456827,1.5875862664649387,4.709557881664004,4.709557881664004,60.264421272034106,60.264421272034106,0.010000000000000009,0.005930755643585316,799.0411506192569,200.9588493807431,1.0,19941832.440631248,1000.0,0.10816326530612246,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,20672310.002412964,0.0,0.0,1354.702374394781,928035.3232972394,21736933.96753723,1236052.7423331926,1410000.0,-0.711,1450000.0,555000.0,4.738917813492062,1.4441852036617062,4.691528635357141,0.02888370407323415,0.04738917813492033,1.415301499588472,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1354.702374394781,60.86041491879981,20672310.002412964,1.0515,0.014900000000000002,20672310.002412964,308017.4190359532,308017.4190359532,928035.3232972394,2650071.4911666997,31008.465003619447,1033615.5001206482,20672.310002412964,18605.079002171668,165378.4800193037,62016.930007238894,41344.62000482593,13.581481319746965,6.891844047667762,0.35492996845488967,1.5785735731045316,4.75613373051978,6.891844047667762,0.35492996845488967,1.5785735731045316,4.75613373051978,4.756133730519781,60.86041491879981,60.86041491879981,0.010000000000000009,0.0061831030171537685,766.4303506418854,233.56964935811462,1.0,20672310.002412964,1000.0,0.10816326530612246,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21405549.027571116,0.0,0.0,1422.7145207126825,974626.8664946676,22507934.80249103,1293569.5470054774,1410000.0,-0.711,1450000.0,555000.0,4.738917813492062,1.6965325772301585,4.691528635357141,0.0339306515446032,0.04738917813492033,1.6626019256855553,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1422.7145207126825,61.409606784552324,21405549.027571116,1.0515,0.014900000000000002,21405549.027571116,318942.68051080965,318942.68051080965,974626.8664946676,2757743.0066008205,32108.323541356673,1070277.4513785557,21405.549027571116,19264.994124814006,171244.39222056893,64216.647082713345,42811.09805514223,13.579096606458949,6.856466200066096,0.35310800930340414,1.5704702940821038,4.799052103007343,6.856466200066096,0.35310800930340414,1.5704702940821038,4.799052103007343,4.799052103007343,61.409606784552324,61.409606784552324,0.010000000000000009,0.00643545039072222,736.3770250368187,263.6229749631812,1.0,21405549.027571116,1000.0,0.10816326530612246,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,21441818.81404119,0.0,0.0,1356.837693682547,929498.1181981859,22546072.482964315,1248981.2185273997,1410000.0,-0.711,1450000.0,555000.0,5.588346478174602,0.8103102393353172,5.532463013392856,0.016206204786706358,0.05588346478174554,0.7941040345486109,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1356.837693682547,58.90288790221834,21441818.81404119,1.0515,0.014900000000000002,21441818.81404119,319483.1003292138,319483.1003292138,929498.1181981859,2715635.5889681624,32162.728221061785,1072090.9407020595,21441.81881404119,19297.636932637073,171534.55051232953,64325.45644212357,42883.63762808238,13.44865067985919,6.907576850032676,0.35574020777668364,1.5821771639391988,4.603156458110634,6.907576850032676,0.35574020777668364,1.5821771639391988,4.603156458110634,4.603156458110634,58.90288790221833,58.90288790221833,0.010000000000000009,0.006398656717509919,873.3624454148472,126.63755458515283,1.0,21441818.81404119,1000.0,0.12755102040816327,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,22302846.71629382,0.0,0.0,1437.0391110288606,984439.8896770576,23451443.322182953,1316752.3057498354,1410000.0,-0.711,1450000.0,555000.0,5.588346478174602,1.107889689298115,5.532463013392856,0.022157793785962318,0.055883464781745676,1.0857318955121524,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1437.0391110288606,59.612224070049066,22302846.71629382,1.0515,0.014900000000000002,22302846.71629382,332312.41607277794,332312.41607277794,984439.8896770576,2842302.3485616054,33454.27007444073,1115142.335814691,22302.84671629382,20072.56204466444,178422.77373035057,66908.54014888145,44605.69343258764,13.450410672901024,6.865662521520315,0.35358161985829717,1.5725767070997227,4.658589824422687,6.865662521520315,0.35358161985829717,1.5725767070997227,4.658589824422687,4.6585898244226875,59.612224070049066,59.612224070049066,0.010000000000000009,0.006696236167472717,834.5503859795535,165.4496140204465,1.0,22302846.71629382,1000.0,0.12755102040816327,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,23167440.88213082,0.0,0.0,1517.238547524825,1039380.3041795712,24360564.087560557,1384575.1733233205,1410000.0,-0.711,1450000.0,555000.0,5.588346478174602,1.4054691392609124,5.532463013392856,0.028109382785218275,0.05588346478174554,1.377359756475694,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1517.238547524825,60.26111855730735,23167440.88213082,1.0515,0.014900000000000002,23167440.88213082,345194.86914374924,345194.86914374924,1039380.3041795712,2969264.8265841827,34751.16132319623,1158372.044106541,23167.44088213082,20850.69679391774,185339.52705704657,69502.32264639247,46334.88176426164,13.45336075680073,6.828366133311282,0.35166085586553264,1.5640339872715003,4.709299780352417,6.828366133311282,0.35166085586553264,1.5640339872715003,4.709299780352417,4.709299780352417,60.26111855730735,60.26111855730735,0.010000000000000009,0.006993815617435514,799.041150619257,200.95884938074312,1.0,23167440.88213082,1000.0,0.12755102040816327,251500.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24035164.668051455,0.0,0.0,1597.436003170441,1094319.3617057274,25272975.648456108,1452443.3152596941,1410000.0,-0.711,1450000.0,555000.0,5.588346478174602,1.7030485892237102,5.532463013392856,0.03406097178447423,0.055883464781745676,1.6689876174392362,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1597.436003170441,60.856971677058105,24035164.668051455,1.0515,0.014900000000000002,24035164.668051455,358123.9535539667,358123.9535539667,1094319.3617057274,3096486.649940647,36052.74700207719,1201758.2334025728,24035.164668051457,21631.648201246313,192281.31734441165,72105.49400415437,48070.329336102914,13.457197144208367,6.794998833700281,0.3499424399355647,1.5563912233018755,4.755864647270645,6.794998833700281,0.3499424399355647,1.5563912233018755,4.755864647270645,4.755864647270645,60.856971677058105,60.856971677058105,0.010000000000000009,0.007291395067398313,766.4303506418854,233.5696493581146,1.0,24035164.668051455,1000.0,0.12755102040816327,304750.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24905649.917348523,0.0,0.0,1677.6314779657075,1149257.0622555253,26188290.888091974,1520351.2460240184,1410000.0,-0.711,1450000.0,555000.0,5.588346478174602,2.0006280391865072,5.532463013392856,0.04001256078373018,0.055883464781745676,1.960615478402777,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1677.6314779657075,61.40602301579568,24905649.917348523,1.0515,0.014900000000000002,24905649.917348523,371094.183768493,371094.183768493,1149257.0622555253,3223937.150594132,37358.47487602278,1245282.4958674263,24905.649917348524,22415.08492561367,199245.1993387882,74716.94975204556,49811.29983469705,13.461687518020689,6.764998418934066,0.34839741857510537,1.5495196426908566,4.798772037820659,6.764998418934066,0.34839741857510537,1.5495196426908566,4.798772037820659,4.798772037820658,61.40602301579568,61.40602301579568,0.010000000000000009,0.007588974517361109,736.3770250368188,263.62297496318115,1.0,24905649.917348523,1000.0,0.12755102040816327,358000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,24392934.807262935,0.0,0.0,1562.996838795597,1070726.9021007358,25649170.949836977,1434181.6307289535,1410000.0,-0.711,1450000.0,555000.0,6.43777514285714,0.9334773957142855,6.3733973914285675,0.018669547914285725,0.06437775142857101,0.9148078477999997,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1562.996838795597,58.899866241521465,24392934.807262935,1.0515,0.014900000000000002,24392934.807262935,363454.72862821777,363454.72862821777,1070726.9021007358,3102697.0096351895,36589.402210894405,1219646.7403631469,24392.934807262936,21953.641326536643,195143.4784581035,73178.80442178881,48785.86961452587,13.338104316352643,6.821433968151645,0.3513038493598102,1.5624461781670413,4.602920320674145,6.821433968151645,0.3513038493598102,1.5624461781670413,4.602920320674145,4.602920320674145,58.899866241521465,58.899866241521465,0.010000000000000009,0.007371252538571425,873.3624454148472,126.63755458515286,1.0,24392934.807262935,1000.0,0.14693877551020407,145000.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,25391208.933654472,0.0,0.0,1655.381239958308,1134014.5948228817,26698856.19373768,1512343.6079343334,1410000.0,-0.711,1450000.0,555000.0,6.43777514285714,1.2762889220714282,6.3733973914285675,0.025525778441428587,0.06437775142857101,1.2507631436299995,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1655.381239958308,59.60906188233725,25391208.933654472,1.0515,0.014900000000000002,25391208.933654472,378329.0131114517,378329.0131114517,1134014.5948228817,3249142.5183389,38086.81340048171,1269560.4466827237,25391.208933654474,22852.08804028903,203129.6714692358,76173.62680096342,50782.41786730895,13.34693523087452,6.785050002429108,0.34943007512510016,1.5541124482716624,4.65834270504865,6.785050002429108,0.34943007512510016,1.5541124482716624,4.65834270504865,4.65834270504865,59.60906188233725,59.60906188233725,0.010000000000000009,0.007714064064928568,834.5503859795534,165.4496140204465,1.0,25391208.933654472,1000.0,0.14693877551020407,198250.0,default,CrystallizerZO,crystallizer
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,26393049.323630385,0.0,0.0,1747.7630123265967,1197300.4866962747,27752291.36379735,1590556.9216183675,1410000.0,-0.711,1450000.0,555000.0,6.43777514285714,1.619100448428571,6.3733973914285675,0.03238200896857145,0.06437775142857101,1.5867184394599996,0.99,0.98,56.7,1.83e-05,-9.47,-0.000863,1747.7630123265967,60.25781584258059,26393049.323630385,1.0515,0.014900000000000002,26393049.323630385,393256.43492209277,393256.43492209277,1197300.4866962747,3395883.3015993508,39589.573985445575,1319652.4661815194,26393.049323630385,23753.744391267348,211144.39458904308,79179.14797089115,52786.09864726077,13.356175982618419,6.7526746654421,0.3477627452702685,1.5466968928652194,4.709041679040832,6.7526746654421,0.3477627452702685,1.5466968928652194,4.709041679040832,4.709041679040832,60.25781584258059,60.25781584258059,0.010000000000000009,0.00805687559128571,799.041150619257,200.95884938074315,1.0,26393049.323630385,1000.0,0.14693877551020407,251500.0,default,CrystallizerZO,crystallizer
