fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_ion_exchange_resin,fs.costing.aggregate_flow_sodium_chloride,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[ion_exchange_resin],fs.costing.aggregate_flow_costs[sodium_chloride],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.ion_exchange.capital_a_parameter[default],fs.costing.ion_exchange.capital_b_parameter[default],fs.costing.ion_exchange.capital_c_parameter[default],fs.costing.ion_exchange.capital_d_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.NaCl_flowrate[0.0],fs.unit.NaCl_dose,fs.unit.resin_demand[0.0],fs.unit.resin_replacement,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[IonExchangeZO],fs.costing.LCOW_aggregate_indirect_capex[IonExchangeZO],fs.costing.LCOW_aggregate_fixed_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[IonExchangeZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[ion_exchange_resin],fs.costing.LCOW_aggregate_variable_opex[sodium_chloride],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_in[0.0].conc_mass_comp[H2O],fs.unit.properties_in[0.0].conc_mass_comp[tds],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,tds,subtype,unit_class,unit,fs.costing.ion_exchange.capital_a_parameter[anion_exchange],fs.costing.ion_exchange.capital_b_parameter[anion_exchange],fs.costing.ion_exchange.capital_c_parameter[anion_exchange],fs.costing.ion_exchange.capital_d_parameter[anion_exchange]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7089710.384534007,0.0,0.0,20.294261707161503,0.0016641461014482578,0.5705940945340713,13902.530976885966,487797.81856696366,1927869.8879194395,7454830.469337509,2535206.922192846,,,,,1039.973632178362,0.11768122679913048,1039.973632178362,0.11768122679913316,1.2386373447417444e-14,2.6931561406837658e-15,1.0,0.0,20.294261707161507,0.00542,0.5705940945340714,0.5486,0.001664146101448259,0.0016,7089710.384534008,1.0515,0.014900000000000002,7089710.384534008,105636.68472955671,105636.68472955671,2429570.237463289,3020154.342503423,10634.565576801011,354485.51922670036,7089.710384534007,6380.739346080607,56717.68307627206,21269.131153602022,14179.420769068014,0.09201395568226309,0.014051087558182147,0.0007236310092463824,0.0032183948649027083,0.07402084224993186,0.014051087558182147,0.0007236310092463824,0.0032183948649027083,0.07402084224993186,0.00042356340905349784,0.014861560625514402,0.05873571821536395,0.005419999999999999,0.0054199999999999995,1.0400913134051613,999.8868549085236,0.11314509147649086,1.0,7089710.384534008,1000.0,23.736842105263158,113.15789473684211,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7108932.62169035,0.0,0.0,20.294368506979982,0.0016641548591209499,0.5705970973210955,13902.604139822672,487800.3856334196,1927880.0334550126,7475042.651707403,2535506.119291441,,,,,1039.973632178362,0.12315477223164817,1039.973632178362,0.12315477223165096,1.2386373447417444e-14,2.818419217136981e-15,1.0,0.0,20.294368506979986,0.00542,0.5705970973210956,0.5486,0.001664154859120951,0.0016,7108932.621690351,1.0515,0.014900000000000002,7108932.621690351,105923.09606318623,105923.09606318623,2429583.023228255,3021768.3710712837,10663.398932535525,355446.6310845175,7108.93262169035,6398.039359521315,56871.4609735228,21326.79786507105,14217.8652433807,0.09206264522448768,0.014089109939552575,0.0007255891618869585,0.00322710387311629,0.07402084224993187,0.014089109939552575,0.0007255891618869585,0.00322710387311629,0.07402084224993187,0.0004235634090534979,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,1.0400967869505937,999.8815929692537,0.11840703074635901,1.0,7108932.621690351,1000.0,23.736842105263158,118.42105263157896,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7128206.79725517,0.0,0.0,20.29447530679846,0.0016641636167936417,0.5706001001081198,13902.677302759374,487802.9526998756,1927890.1789905855,7495309.447313812,2535806.0902723228,,,,,1039.973632178362,0.12862831766416585,1039.973632178362,0.12862831766416877,1.2386373447743778e-14,2.9436822659248524e-15,1.0,0.0,20.294475306798464,0.00542,0.5706001001081199,0.5486,0.0016641636167936428,0.0016,7128206.7972551705,1.0515,0.014900000000000002,7128206.7972551705,106210.28127910204,106210.28127910204,2429595.8089932203,3023386.726190841,10692.310195882754,356410.3398627585,7128.2067972551695,6415.386117529653,57025.654378041356,21384.620391765508,14256.413594510339,0.09211146606836058,0.014127234856316008,0.000727552595100275,0.0032358363670124523,0.07402084224993187,0.014127234856316008,0.000727552595100275,0.0032358363670124523,0.07402084224993187,0.0004235634090534979,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,1.0401022604960262,999.8763310853658,0.12366891463424262,1.0,7128206.7972551705,1000.0,23.736842105263158,123.6842105263158,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7147533.051082586,0.0,0.0,20.294582106616943,0.001664172374466334,0.5706031028951442,13902.75046569608,487805.51976633165,1927900.324526159,7515631.0032133395,2536106.8372193174,,,,,1039.973632178362,0.13410186309668357,1039.973632178362,0.1341018630966866,1.2386373447417444e-14,3.068945369771391e-15,1.0,0.0,20.294582106616947,0.00542,0.5706031028951443,0.5486,0.0016641723744663351,0.0016,7147533.051082587,1.0515,0.014900000000000002,7147533.051082587,106498.24246113055,106498.24246113055,2429608.594758187,3025009.419512164,10721.299576623878,357376.6525541293,7147.533051082586,6432.779745974328,57180.26440866069,21442.599153247756,14295.066102165172,0.09216041856674177,0.014165462584025986,0.0007295213230773382,0.003244592409706603,0.07402084224993187,0.014165462584025986,0.0007295213230773382,0.003244592409706603,0.07402084224993187,0.0004235634090534979,0.014861560625514404,0.05873571821536395,0.0054199999999999995,0.00542,1.0401077340414588,999.871069256859,0.12893074314101607,1.0,7147533.051082587,1000.0,23.736842105263158,128.94736842105263,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7166911.5234020995,0.0,0.0,20.29468890643542,0.0016641811321390259,0.5706061056821684,13902.823628632783,487808.08683278755,1927910.4700617322,7536007.4668573085,2536408.362221844,,,,,1039.973632178362,0.13957540852920128,1039.973632178362,0.13957540852920444,1.2386373447417444e-14,3.1942084459274024e-15,1.0,0.0,20.294688906435425,0.00542,0.5706061056821685,0.5486,0.001664181132139027,0.0016,7166911.5234021,1.0515,0.014900000000000002,7166911.5234021,106786.98169869129,106786.98169869129,2429621.3805231526,3026636.4627165915,10750.36728510315,358345.576170105,7166.9115234021,6450.220371061891,57335.2921872168,21500.7345702063,14333.8230468042,0.09220950307343645,0.01420379339897421,0.0007314953600471731,0.0032533720644832235,0.07402084224993186,0.01420379339897421,0.0007314953600471731,0.0032533720644832235,0.07402084224993186,0.00042356340905349784,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,1.0401132075868913,999.8658074837324,0.1341925162675536,1.0,7166911.5234021,1000.0,23.736842105263158,134.21052631578948,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7186342.354819419,0.0,0.0,20.2947957062539,0.0016641898898117182,0.5706091084691928,13902.896791569487,487810.6538992436,1927920.6155973058,7556438.98609262,2536710.667374928,,,,,1039.973632178362,0.14504895396171896,1039.973632178362,0.14504895396172227,1.2386373447743778e-14,3.319471491362023e-15,1.0,0.0,20.294795706253904,0.00542,0.5706091084691929,0.5486,0.0016641898898117193,0.0016,7186342.35481942,1.0515,0.014900000000000002,7186342.35481942,107076.50108680935,107076.50108680935,2429634.166288119,3028267.867516803,10779.513532229128,359317.117740971,7186.342354819419,6467.708119337478,57490.73883855535,21559.027064458256,14372.684709638837,0.09225871994319712,0.014242227578192148,0.0007334747202768976,0.0032621753947962378,0.07402084224993186,0.014242227578192148,0.0007334747202768976,0.0032621753947962378,0.07402084224993186,0.0004235634090534978,0.0148615606255144,0.05873571821536395,0.005419999999999999,0.0054199999999999995,1.040118681132324,999.8605457659852,0.13945423401472956,1.0,7186342.35481942,1000.0,23.736842105263158,139.47368421052633,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7205825.686317522,0.0,0.0,20.294902506072376,0.0016641986474844098,0.5706121112562169,13902.969954506189,487813.2209656995,1927930.7611328785,7576925.709162876,2537013.7547792154,,,,,1039.973632178362,0.15052249939423668,1039.973632178362,0.15052249939424012,1.2386373447743778e-14,3.4447345665079177e-15,1.0,0.0,20.29490250607238,0.00542,0.570612111256217,0.5486,0.001664198647484411,0.0016,7205825.686317523,1.0515,0.014900000000000002,7205825.686317523,107366.80272613109,107366.80272613109,2429646.952053084,3029903.645656903,10808.738529476283,360291.28431587614,7205.825686317522,6485.243117685771,57646.605490540176,21617.477058952565,14411.651372635044,0.09230806953172632,0.01428076539945313,0.0007354594180718377,0.0032710024642694942,0.07402084224993186,0.01428076539945313,0.0007354594180718377,0.0032710024642694942,0.07402084224993186,0.00042356340905349784,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,1.0401241546777562,999.8552841036167,0.14471589638341828,1.0,7205825.686317523,1000.0,23.736842105263158,144.73684210526318,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7225361.659257759,0.0,0.0,20.29500930589086,0.001664207405157102,0.5706151140432413,13903.043117442896,487815.7880321556,1927940.9066684518,7597467.784709535,2537317.626540991,,,,,1039.973632178362,0.15599604482675436,1039.973632178362,0.15599604482675788,1.2386373447743778e-14,3.569997641653496e-15,1.0,0.0,20.295009305890865,0.00542,0.5706151140432414,0.5486,0.0016642074051571032,0.0016,7225361.65925776,1.0515,0.014900000000000002,7225361.65925776,107657.88872294062,107657.88872294062,2429659.73781805,3031543.808912516,10838.04248888664,361268.082962888,7225.361659257759,6502.825493331984,57802.89327406207,21676.08497777328,14450.723318515518,0.09235755219567923,0.014319407141274484,0.0007374494677756371,0.003279853336697253,0.07402084224993186,0.014319407141274484,0.0007374494677756371,0.003279853336697253,0.07402084224993186,0.0004235634090534979,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,1.0401296282231889,999.8500224966256,0.1499775033744939,1.0,7225361.65925776,1000.0,23.736842105263158,150.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7162895.676109929,0.0,0.0,21.37287262070152,0.001752593080828333,0.6009203525890146,14641.430566034644,513723.5732605514,2030333.408445603,7531784.803429591,2665425.5578462267,,,,,1095.315909722222,0.0547657954861111,1095.315909722222,0.05476579548611235,1.304551527106783e-14,1.2533251062782163e-15,1.0,0.0,21.372872620701525,0.00542,0.6009203525890147,0.5486,0.001752593080828334,0.0016,7162895.67610993,1.0515,0.014900000000000002,7162895.67610993,106727.14557403795,106727.14557403795,2558698.412272189,3155378.9680251405,10744.343514164893,358144.78380549647,7162.895676109929,6446.606108498936,57303.16540887943,21488.687028329787,14325.791352219858,0.09128227371803897,0.01347970632487195,0.0006942048757309059,0.0030875202675042686,0.07402084224993186,0.01347970632487195,0.0006942048757309059,0.0030875202675042686,0.07402084224993186,0.00042356340905349784,0.014861560625514402,0.05873571821536395,0.0054199999999999995,0.00542,1.0953706755177082,999.9500024998748,0.04999750012499375,1.0,7162895.67610993,1000.0,25.0,50.0,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7182439.562857152,0.0,0.0,21.372985103880627,0.0017526023045412566,0.6009235151695833,14641.5076223427,513726.2769336479,2030344.093876639,7552335.200344296,2665730.227919201,,,,,1095.315909722222,0.06053061606359648,1095.315909722222,0.06053061606359785,1.3045515271486798e-14,1.3852540690394443e-15,1.0,0.0,21.37298510388063,0.00542,0.6009235151695834,0.5486,0.0017526023045412577,0.0016,7182439.562857153,1.0515,0.014900000000000002,7182439.562857153,107018.34948657158,107018.34948657158,2558711.8784326296,3157020.4709088854,10773.659344285728,359121.9781428576,7182.439562857152,6464.195606571438,57459.516502857216,21547.318688571457,14364.879125714304,0.09132928026273088,0.013516414428656072,0.0006960953430757887,0.003095928241067165,0.07402084224993187,0.013516414428656072,0.0006960953430757887,0.003095928241067165,0.07402084224993187,0.0004235634090534979,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,1.0953764403382855,999.9447398959533,0.05526010404688163,1.0,7182439.562857153,1000.0,25.0,55.26315789473684,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7202036.593151281,0.0,0.0,21.37309758705973,0.0017526115282541805,0.6009266777501521,14641.584678650754,513728.98060674453,2030354.7793076748,7572941.477698573,2666035.6898310245,,,,,1095.315909722222,0.06629543664108185,1095.315909722222,0.06629543664108335,1.3045515271392428e-14,1.5171830252394705e-15,1.0,0.0,21.373097587059732,0.00542,0.6009266777501522,0.5486,0.0017526115282541816,0.0016,7202036.593151282,1.0515,0.014900000000000002,7202036.593151282,107310.3452379541,107310.3452379541,2558725.34459307,3158666.4007342667,10803.054889726922,360101.82965756406,7202.036593151281,6481.832933836154,57616.292745210245,21606.109779453844,14404.073186302561,0.0913764143787363,0.013553222154759743,0.0006979909409701277,0.0031043590330745653,0.07402084224993186,0.013553222154759743,0.0006979909409701277,0.0031043590330745653,0.07402084224993186,0.00042356340905349774,0.0148615606255144,0.058735718215363955,0.005419999999999999,0.00542,1.0953822051588629,999.9394773474238,0.06052265257629144,1.0,7202036.593151282,1000.0,25.0,60.526315789473685,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7221686.911004793,0.0,0.0,21.37321007023884,0.0017526207519671046,0.6009298403307208,14641.661734958816,513731.68427984125,2030365.4647387106,7593603.78692154,2666341.9457274824,,,,,1095.315909722222,0.07206025721856722,1095.315909722222,0.07206025721856886,1.3045515271486798e-14,1.6491119868685093e-15,1.0,0.0,21.373210070238844,0.00542,0.6009298403307209,0.5486,0.0017526207519671056,0.0016,7221686.911004794,1.0515,0.014900000000000002,7221686.911004794,107603.13497397142,107603.13497397142,2558738.8107535103,3160316.7694977513,10832.53036650719,361084.34555023967,7221.686911004793,6499.518219904314,57773.49528803834,21665.06073301438,14443.373822009586,0.0914236764110826,0.013590129772619938,0.0006998916832899277,0.0031128127052408787,0.07402084224993186,0.013590129772619938,0.0006998916832899277,0.0031128127052408787,0.07402084224993186,0.0004235634090534979,0.014861560625514402,0.05873571821536394,0.0054199999999999995,0.00542,1.0953879699794404,999.934214854286,0.06578514571409776,1.0,7221686.911004794,1000.0,25.0,65.78947368421052,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7241390.66081913,0.0,0.0,21.37332255341795,0.0017526299756800286,0.6009330029112897,14641.738791266876,513734.3879529379,2030376.150169747,7614322.2798513165,2666648.9977601566,,,,,1095.315909722222,0.0778250777960526,1095.315909722222,0.07782507779605437,1.304551527106783e-14,1.7810409405005047e-15,1.0,0.0,21.373322553417953,0.00542,0.6009330029112898,0.5486,0.0017526299756800297,0.0016,7241390.660819131,1.0515,0.014900000000000002,7241390.660819131,107896.72084620505,107896.72084620505,2558752.2769139516,3161971.589228208,10862.085991228696,362069.53304095654,7241.39066081913,6517.251594737218,57931.12528655304,21724.171982457392,14482.78132163826,0.09147106670572723,0.013627137552399912,0.0007017975839485963,0.0031212893194468706,0.07402084224993186,0.013627137552399912,0.0007017975839485963,0.0031212893194468706,0.07402084224993186,0.00042356340905349795,0.014861560625514402,0.058735718215363955,0.0054199999999999995,0.00542,1.095393734800018,999.9289524165389,0.07104758346117512,1.0,7241390.660819131,1000.0,25.0,71.05263157894737,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7261147.987385711,0.0,0.0,21.373435036597055,0.0017526391993929525,0.6009361654918585,14641.815847574933,513737.0916260345,2030386.835600783,7635097.108736075,2666956.8480864395,,,,,1095.315909722222,0.083589898373538,1095.315909722222,0.0835898983735399,1.3045515271486798e-14,1.9129699048639326e-15,1.0,0.0,21.37343503659706,0.00542,0.6009361654918586,0.5486,0.0017526391993929536,0.0016,7261147.987385712,1.0515,0.014900000000000002,7261147.987385712,108191.1050120471,108191.1050120471,2558765.7430743924,3163630.8719869917,10891.721981078566,363057.39936928556,7261.147987385711,6535.03318864714,58089.183899085685,21783.443962157133,14522.295974771421,0.09151858560956011,0.013664245764991114,0.0007037086568970438,0.003129788937740096,0.07402084224993186,0.013664245764991114,0.0007037086568970438,0.003129788937740096,0.07402084224993186,0.0004235634090534979,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,1.0953994996205954,999.9236900341817,0.07630996581839808,1.0,7261147.987385712,1000.0,25.0,76.31578947368422,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7280959.03588693,0.0,0.0,21.373547519776164,0.0017526484231058766,0.6009393280724273,14641.89290388299,513739.79529913125,2030397.5210318193,7655928.426235108,2667265.4988695486,,,,,1095.315909722222,0.08935471895102338,1095.315909722222,0.08935471895102541,1.3045515271486798e-14,2.044898863820039e-15,1.0,0.0,21.373547519776167,0.00542,0.6009393280724274,0.5486,0.0017526484231058777,0.0016,7280959.035886931,1.0515,0.014900000000000002,7280959.035886931,108486.28963471527,108486.28963471527,2558779.2092348337,3165294.6298680254,10921.438553830396,364047.95179434656,7280.959035886931,6552.863132298238,58247.67228709545,21842.87710766079,14561.918071773862,0.09156623347040599,0.013701454682015033,0.0007056249161237748,0.003138311622335328,0.07402084224993187,0.013701454682015033,0.0007056249161237748,0.003138311622335328,0.07402084224993187,0.00042356340905349784,0.014861560625514402,0.05873571821536396,0.0054199999999999995,0.00542,1.095405264441173,999.9184277072134,0.0815722927866411,1.0,7280959.035886931,1000.0,25.0,81.57894736842105,anion_exchange,IonExchangeZO,ion_exchange,,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,7300823.951897304,0.0,0.0,21.373660002955273,0.0017526576468188007,0.6009424906529962,14641.969960191049,513742.498972228,2030408.2064628552,7676816.385420016,2667574.952278544,,,,,1095.315909722222,0.09511953952850874,1095.315909722222,0.0951195395285109,1.3045515271509178e-14,2.1768278364832793e-15,1.0,0.0,21.373660002955276,0.00542,0.6009424906529963,0.5486,0.0017526576468188018,0.0016,7300823.9518973045,1.0515,0.014900000000000002,7300823.9518973045,108782.27688326983,108782.27688326983,2558792.675395274,3166962.874997898,10951.235927845955,365041.1975948652,7300.823951897304,6570.741556707574,58406.59161517843,21902.47185569191,14601.647903794608,0.09161401063702723,0.013738764575825334,0.0007075463756550053,0.0031468574356150417,0.07402084224993186,0.013738764575825334,0.0007075463756550053,0.0031468574356150417,0.07402084224993186,0.00042356340905349774,0.0148615606255144,0.05873571821536395,0.0054199999999999995,0.00542,1.0954110292617505,999.9131654356332,0.08683456436677867,1.0,7300823.9518973045,1000.0,25.0,86.84210526315789,anion_exchange,IonExchangeZO,ion_exchange,,,,
