fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_hydrogen_peroxide,fs.costing.aggregate_flow_costs[electricity],fs.costing.aggregate_flow_costs[hydrogen_peroxide],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.uv_aop.reactor_cost[default],fs.costing.uv_aop.lamp_cost[default],fs.costing.uv_aop.aop_capital_a_parameter[default],fs.costing.uv_aop.aop_capital_b_parameter[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.uv_reduced_equivalent_dose[0.0],fs.unit.uv_transmittance_in[0.0],fs.unit.oxidant_dose[0.0],fs.unit.chemical_flow_mass[0.0],fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[UVAOPZO],fs.costing.LCOW_aggregate_indirect_capex[UVAOPZO],fs.costing.LCOW_aggregate_fixed_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[UVAOPZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.LCOW_aggregate_variable_opex[hydrogen_peroxide],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,flow_mgd,sec,oxidant_dose,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6588712.883021117,0.0,0.0,88.62568359929695,0.0009847298177699658,60712.79307254254,63631.03390504169,6928031.596496706,222515.64893459887,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,88.62568359929695,0.025,100.0,0.9,1.0,0.0009847298177699658,6588712.883021117,1.0515,0.014900000000000002,6588712.883021117,98171.82195701466,98171.82195701466,124343.82697758422,673194.0465682092,9883.069324531676,329435.6441510559,6588.712883021118,5929.841594719006,52709.70306416894,19766.138649063352,13177.425766042235,0.02166303048672193,0.013792290909779467,0.0007103029818536428,0.003159117616730684,0.004001318978358133,0.013792290909779467,0.0007103029818536428,0.003159117616730684,0.004001318978358133,0.001953705761316872,0.00204761321704126,0.025,0.025,0.984729817769966,1.0,6588712.883021117,1000.0,22.473684210526315,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10449183.977166383,0.0,0.0,88.62568359929695,0.009847298177699658,60712.79307254254,636310.3390504168,10987316.951990452,852715.9733827385,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,88.62568359929695,0.025,100.0,0.9,10.0,0.009847298177699658,10449183.977166383,1.0515,0.014900000000000002,10449183.977166383,155692.84125977912,155692.84125977912,697023.1321229594,1567456.7087915675,15673.775965749574,522459.19885831914,10449.183977166384,9404.265579449746,83593.47181733107,31347.551931499147,20898.367954332767,0.050439932798377884,0.021873496044162537,0.0011264850462743715,0.005010113776211503,0.022429837931729472,0.021873496044162537,0.0011264850462743715,0.005010113776211503,0.022429837931729472,0.001953705761316872,0.020476132170412602,0.025,0.025,0.984729817769966,1.0,10449183.977166383,1000.0,22.473684210526315,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6616645.202642526,0.0,0.0,177.2513671985939,0.0009847298177699658,121425.58614508508,63631.03390504169,6957402.430578616,283644.6335695004,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,177.2513671985939,0.05,100.0,0.9,1.0,0.0009847298177699658,6616645.202642526,1.0515,0.014900000000000002,6616645.202642526,98588.01351937365,98588.01351937365,185056.62005012677,736233.6461096436,9924.96780396379,330832.2601321263,6616.645202642526,5954.980682378274,52933.16162114021,19849.93560792758,13233.290405285052,0.02369161165688899,0.013850762220465381,0.0007133142543539689,0.003172510442394637,0.005955024739675005,0.013850762220465381,0.0007133142543539689,0.003172510442394637,0.005955024739675005,0.003907411522633744,0.00204761321704126,0.05,0.05,0.984729817769966,1.0,6616645.202642526,1000.0,22.473684210526315,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10477116.296787791,0.0,0.0,177.2513671985939,0.009847298177699658,121425.58614508508,636310.3390504168,11016687.786072362,913844.95801764,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,177.2513671985939,0.05,100.0,0.9,10.0,0.009847298177699658,10477116.296787791,1.0515,0.014900000000000002,10477116.296787791,156109.0328221381,156109.0328221381,757735.9251955019,1630496.308333002,15715.674445181687,523855.8148393896,10477.116296787792,9429.404667109013,83816.93037430233,31431.348890363373,20954.232593575583,0.05246851396854495,0.021931967354848453,0.0011294963187746996,0.005023506601875456,0.024383543693046347,0.021931967354848453,0.0011294963187746996,0.005023506601875456,0.024383543693046347,0.003907411522633744,0.020476132170412602,0.05,0.05,0.984729817769966,1.0,10477116.296787791,1000.0,22.473684210526315,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6672509.841885341,0.0,0.0,354.5027343971878,0.0009847298177699658,242851.17229017016,63631.03390504169,7016144.098742438,405902.6028393035,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,354.5027343971878,0.1,100.0,0.9,1.0,0.0009847298177699658,6672509.841885341,1.0515,0.014900000000000002,6672509.841885341,99420.3966440916,99420.3966440916,306482.20619521185,862312.8451925127,10008.764762828012,333625.4920942671,6672.509841885341,6005.258857696807,53380.07873508273,20017.529525656024,13345.019683770683,0.027748773997223117,0.013967704841837203,0.0007193367993546194,0.0031992960937225422,0.00986243626230875,0.013967704841837203,0.0007193367993546194,0.0031992960937225422,0.00986243626230875,0.007814823045267488,0.00204761321704126,0.1,0.1,0.984729817769966,1.0,6672509.841885341,1000.0,22.473684210526315,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10532980.936030608,0.0,0.0,354.5027343971878,0.009847298177699658,242851.17229017016,636310.3390504168,11075429.454236185,1036102.9272874431,202.346,235.5,1228000.0,0.2277,984.6313546345026,0.09846313546345027,984.6313546345025,0.08861682191710525,1,0.1,354.5027343971878,0.1,100.0,0.9,10.0,0.009847298177699658,10532980.936030608,1.0515,0.014900000000000002,10532980.936030608,156941.41594685608,156941.41594685608,879161.5113405869,1756575.5074158711,15799.471404045911,526649.0468015304,10532.980936030608,9479.682842427548,84263.84748824486,31598.942808091822,21065.961872061216,0.05652567630887907,0.022048909976220277,0.001135518863775348,0.005050292253203362,0.02829095521568009,0.022048909976220277,0.001135518863775348,0.005050292253203362,0.02829095521568009,0.007814823045267488,0.020476132170412602,0.1,0.1,0.984729817769966,1.0,10532980.936030608,1000.0,22.473684210526315,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6696712.766782211,0.0,0.0,37.442794663496876,0.0010400776295415796,25650.088689195953,67207.4854594234,7041593.474271495,192638.59437367428,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,37.442794663496876,0.01,100.0,0.9,1.0,0.0010400776295415796,6696712.766782211,1.0515,0.014900000000000002,6696712.766782211,99781.02022505496,99781.02022505496,92857.57414861936,650704.3551269455,10045.069150173316,334835.6383391106,6696.7127667822115,6027.04149010399,53573.70213425769,20090.138300346633,13393.425533564423,0.0198250362863029,0.013272380720384652,0.0006835276070998121,0.003040032437250431,0.002829095521568009,0.013272380720384652,0.0006835276070998121,0.003040032437250431,0.002829095521568009,0.0007814823045267488,0.00204761321704126,0.01,0.01,1.04007762954158,1.0,6696712.766782211,1000.0,23.736842105263158,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10605552.609447997,0.0,0.0,37.442794663496876,0.010400776295415796,25650.088689195953,672074.8545942341,11151738.568834571,855747.6771642052,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,37.442794663496876,0.01,100.0,0.9,10.0,0.010400776295415796,10605552.609447997,1.0515,0.014900000000000002,10605552.609447997,158022.73388077517,158022.73388077517,697724.9432834301,1581184.2747069637,15908.328914171996,530277.6304723999,10605.552609447997,9544.997348503199,84844.42087558398,31816.657828343992,21211.105218895995,0.0481740061740967,0.021019407115813744,0.0010824994664644077,0.004814485116879196,0.021257614474939353,0.021019407115813744,0.0010824994664644077,0.004814485116879196,0.021257614474939353,0.0007814823045267488,0.020476132170412605,0.01,0.01,1.04007762954158,1.0,10605552.609447997,1000.0,23.736842105263158,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6714414.138420508,0.0,0.0,93.60698665874219,0.0010400776295415796,64125.22172298988,67207.4854594234,7060206.466549165,231377.47784487886,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,93.60698665874219,0.025,100.0,0.9,1.0,0.0010400776295415796,6714414.138420508,1.0515,0.014900000000000002,6714414.138420508,100044.77066246558,100044.77066246558,131332.7071824133,690654.0404569507,10071.621207630762,335720.7069210254,6714.414138420509,6042.972724578458,53715.31310736407,20143.242415261524,13428.828276841017,0.02104218498840314,0.013307463506796199,0.0006853343706000069,0.0030480681326488022,0.004001318978358133,0.013307463506796199,0.0006853343706000069,0.0030480681326488022,0.004001318978358133,0.001953705761316872,0.00204761321704126,0.025,0.025,1.04007762954158,1.0,6714414.138420508,1000.0,23.736842105263158,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10623253.981086295,0.0,0.0,93.60698665874219,0.010400776295415796,64125.22172298988,672074.8545942341,11170351.56111224,894486.5606354099,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,93.60698665874219,0.025,100.0,0.9,10.0,0.010400776295415796,10623253.981086295,1.0515,0.014900000000000002,10623253.981086295,158286.4843181858,158286.4843181858,736200.0763172241,1621133.9600369688,15934.880971629444,531162.6990543148,10623.253981086295,9560.928582977667,84986.03184869036,31869.761943258887,21246.50796217259,0.04939115487619694,0.02105448990222529,0.001084306229964606,0.004822520812277568,0.022429837931729476,0.02105448990222529,0.001084306229964606,0.004822520812277568,0.022429837931729476,0.001953705761316872,0.020476132170412605,0.025,0.025,1.04007762954158,1.0,10623253.981086295,1000.0,23.736842105263158,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6743916.424484338,0.0,0.0,187.21397331748437,0.0010400776295415796,128250.44344597976,67207.4854594234,7091228.120345281,295942.2836302198,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,187.21397331748437,0.05,100.0,0.9,1.0,0.0010400776295415796,6743916.424484338,1.0515,0.014900000000000002,6743916.424484338,100484.35472481664,100484.35472481664,195457.92890540318,757236.8493402925,10115.874636726507,337195.8212242169,6743.916424484338,6069.5247820359045,53951.3313958747,20231.749273453013,13487.832848968676,0.0230707661585702,0.013365934817482113,0.0006883456431003288,0.0030614609583127553,0.005955024739675004,0.013365934817482113,0.0006883456431003288,0.0030614609583127553,0.005955024739675004,0.003907411522633744,0.00204761321704126,0.05,0.05,1.04007762954158,1.0,6743916.424484338,1000.0,23.736842105263158,0.05,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10652756.267150125,0.0,0.0,187.21397331748437,0.010400776295415796,128250.44344597976,672074.8545942341,11201373.214908356,959051.3664207507,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,187.21397331748437,0.05,100.0,0.9,10.0,0.010400776295415796,10652756.267150125,1.0515,0.014900000000000002,10652756.267150125,158726.06838053686,158726.06838053686,800325.2980402139,1687716.7689203103,15979.134400725186,532637.8133575063,10652.756267150125,9587.480640435113,85222.050137201,31958.268801450373,21305.51253430025,0.051419736046364,0.021112961212911206,0.0010873175024649314,0.0048359136379415215,0.02438354369304635,0.021112961212911206,0.0010873175024649314,0.0048359136379415215,0.02438354369304635,0.003907411522633744,0.020476132170412605,0.05,0.05,1.04007762954158,1.0,10652756.267150125,1000.0,23.736842105263158,0.05,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6802920.996611996,0.0,0.0,374.42794663496875,0.0010400776295415796,256500.88689195953,67207.4854594234,7153271.427937514,425071.89520090166,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,374.42794663496875,0.1,100.0,0.9,1.0,0.0010400776295415796,6802920.996611996,1.0515,0.014900000000000002,6802920.996611996,101363.52284951875,101363.52284951875,323708.3723513829,890402.4671069761,10204.381494917994,340146.0498305998,6802.920996611996,6122.628896950797,54423.36797289597,20408.76298983599,13605.841993223992,0.027127928498904323,0.013482877438853937,0.00069436818810098,0.003088246609640661,0.009862436262308748,0.013482877438853937,0.00069436818810098,0.003088246609640661,0.009862436262308748,0.007814823045267488,0.00204761321704126,0.1,0.1,1.04007762954158,1.0,6802920.996611996,1000.0,23.736842105263158,0.1,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10711760.839277782,0.0,0.0,374.42794663496875,0.010400776295415796,256500.88689195953,672074.8545942341,11263416.522500588,1088180.9779914327,202.346,235.5,1228000.0,0.2277,1039.973632178362,0.10399736321783623,1039.973632178362,0.09359762689605261,1,0.1,374.42794663496875,0.1,100.0,0.9,10.0,0.010400776295415796,10711760.839277782,1.0515,0.014900000000000002,10711760.839277782,159605.23650523895,159605.23650523895,928575.7414861936,1820882.3866869942,16067.641258916672,535588.0419638891,10711.760839277782,9640.584755350004,85694.08671422226,32135.282517833344,21423.521678555564,0.05547689838669813,0.021229903834283026,0.001093340047465579,0.004862699289269427,0.02829095521568009,0.021229903834283026,0.001093340047465579,0.004862699289269427,0.02829095521568009,0.007814823045267488,0.020476132170412605,0.1,0.1,1.04007762954158,1.0,10711760.839277782,1000.0,23.736842105263158,0.1,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6818644.697302656,0.0,0.0,39.43531588727499,0.0010954254413131938,27015.0601493749,70783.93701380516,7169804.899213744,199396.80315298963,202.346,235.5,1228000.0,0.2277,1095.315909722222,0.1095315909722222,1095.315909722222,0.09857843187499998,1,0.1,39.43531588727499,0.01,100.0,0.9,1.0,0.0010954254413131938,6818644.697302656,1.0515,0.014900000000000002,6818644.697302656,101597.8059898096,101597.8059898096,97798.99716318006,665802.9010924414,10227.967045953985,340932.23486513284,6818.644697302657,6136.780227572392,54549.157578421255,20455.93409190797,13637.289394605314,0.019260115751337892,0.012831225945805987,0.0006608081362090076,0.0029389861477548884,0.0028290955215680095,0.012831225945805987,0.0006608081362090076,0.0029389861477548884,0.0028290955215680095,0.0007814823045267489,0.0020476132170412606,0.01,0.01,1.095425441313194,1.0,6818644.697302656,1000.0,25.0,0.01,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10773904.474157546,0.0,0.0,39.43531588727499,0.01095425441313194,27015.0601493749,707839.3701380517,11328760.55457666,895385.6069523741,202.346,235.5,1228000.0,0.2277,1095.315909722222,0.1095315909722222,1095.315909722222,0.09857843187499998,1,0.1,39.43531588727499,0.01,100.0,0.9,10.0,0.01095425441313194,10773904.474157546,1.0515,0.014900000000000002,10773904.474157546,160531.17666494744,160531.17666494744,734854.4302874266,1632337.7387084155,16160.856711236318,538695.2237078773,10773.904474157545,9696.514026741792,86191.23579326036,32321.713422472636,21547.80894831509,0.04721970081718851,0.020274175992940638,0.0010441200636364437,0.0046437902856720685,0.021257614474939356,0.020274175992940638,0.0010441200636364437,0.0046437902856720685,0.021257614474939356,0.0007814823045267489,0.02047613217041261,0.01,0.01,1.095425441313194,1.0,10773904.474157546,1000.0,25.0,0.01,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6837288.048806407,0.0,0.0,98.58828971818747,0.0010954254413131938,67537.65037343725,70783.93701380516,7189408.383319938,240197.17931445787,202.346,235.5,1228000.0,0.2277,1095.315909722222,0.1095315909722222,1095.315909722222,0.09857843187499998,1,0.1,98.58828971818747,0.025,100.0,0.9,1.0,0.0010954254413131938,6837288.048806407,1.0515,0.014900000000000002,6837288.048806407,101875.59192721547,101875.59192721547,138321.5873872424,707878.5120275909,10255.93207320961,341864.40244032035,6837.288048806407,6153.559243925766,54698.30439045125,20511.86414641922,13674.576097612813,0.02047726445343813,0.012866308732217535,0.0006626148997092043,0.00294702184315326,0.004001318978358133,0.012866308732217535,0.0006626148997092043,0.00294702184315326,0.004001318978358133,0.0019537057613168724,0.0020476132170412606,0.025,0.025,1.095425441313194,1.0,6837288.048806407,1000.0,25.0,0.025,1,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,10792547.825661296,0.0,0.0,98.58828971818747,0.01095425441313194,67537.65037343725,707839.3701380517,11348364.038682854,936185.9831138422,202.346,235.5,1228000.0,0.2277,1095.315909722222,0.1095315909722222,1095.315909722222,0.09857843187499998,1,0.1,98.58828971818747,0.025,100.0,0.9,10.0,0.01095425441313194,10792547.825661296,1.0515,0.014900000000000002,10792547.825661296,160808.96260235333,160808.96260235333,775377.0205114889,1674413.349643565,16188.821738491944,539627.3912830648,10792.547825661297,9713.293043095167,86340.38260529038,32377.64347698389,21585.095651322594,0.04843684951928874,0.020309258779352187,0.0010459268271366372,0.00465182598107044,0.02242983793172948,0.020309258779352187,0.0010459268271366372,0.00465182598107044,0.02242983793172948,0.0019537057613168724,0.02047613217041261,0.025,0.025,1.095425441313194,1.0,10792547.825661296,1000.0,25.0,0.025,10,default,UVAOPZO,uv_aop
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,6868360.301312657,0.0,0.0,197.17657943637494,0.0010954254413131938,135075.3007468745,70783.93701380516,7222080.85683026,308197.80625023827,202.346,235.5,1228000.0,0.2277,1095.315909722222,0.1095315909722222,1095.315909722222,0.09857843187499998,1,0.1,197.17657943637494,0.05,100.0,0.9,1.0,0.0010954254413131938,6868360.301312657,1.0515,0.014900000000000002,6868360.301312657,102338.5684895586,102338.5684895586,205859.23776067968,778004.5302528401,10302.540451968986,343418.0150656329,6868.360301312658,6181.524271181392,54946.88241050126,20605.08090393797,13736.720602625315,0.022505845623605195,0.012924780042903447,0.0006656261722095294,0.0029604146688172127,0.005955024739675005,0.012924780042903447,0.0006656261722095294,0.0029604146688172127,0.005955024739675005,0.003907411522633745,0.0020476132170412606,0.05,0.05,1.095425441313194,1.0,6868360.301312657,1000.0,25.0,0.05,1,default,UVAOPZO,uv_aop
