fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.polymer_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.evaporation_pond.cost_per_acre_a_parameter[default],fs.costing.evaporation_pond.cost_per_acre_b_parameter[default],fs.costing.evaporation_pond.cost_per_acre_c_parameter[default],fs.costing.evaporation_pond.cost_per_acre_d_parameter[default],fs.costing.evaporation_pond.cost_per_acre_e_parameter[default],fs.costing.evaporation_pond.liner_thickness[default],fs.costing.evaporation_pond.land_cost[default],fs.costing.evaporation_pond.land_clearing_cost[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.air_temperature,fs.unit.solar_radiation,fs.unit.dike_height,fs.unit.evaporation_rate_adj_factor,fs.unit.evap_rate_calc_a_parameter,fs.unit.evap_rate_calc_b_parameter,fs.unit.evap_rate_calc_c_parameter,fs.unit.adj_area_calc_a_parameter,fs.unit.adj_area_calc_b_parameter,fs.unit.area,fs.unit.adj_area,fs.unit.evaporation_rate_pure,fs.unit.evaporation_rate_salt,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_indirect_capex[EvaporationPondZO],fs.costing.LCOW_aggregate_fixed_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[EvaporationPondZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.properties_in[0.0].flow_vol,fs.unit.properties_byproduct[0.0].flow_vol,fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,fs.unit.properties_in[0.0].dens_mass,fs.unit.properties_byproduct[0.0].dens_mass,flow_mgd,solar_radiation,subtype,unit_class,unit
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3056298.5795130106,0.0,0.0,0.0,0.0,3213697.9563579313,45538.84883474386,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,3.889489148809523,0.505633589345238,0.000388948914881041,0.010112671786916312,3.889100199894642,0.49552091755834476,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,31.097154348866223,45.614390815218364,4.300387500000004,2.2348559866591033,3056298.579513011,1.0515,0.014900000000000002,3056298.579513011,45538.84883474386,45538.84883474386,0.0,254594.51281037932,4584.447869269516,152814.92897565055,3056.2985795130107,2750.66872156171,24450.388636104086,9168.895738539031,6112.5971590260215,1.835583158774835,1.4334339513430219,0.0738218484941657,0.3283273589376473,4.939075217163072e-21,1.4334339513430219,0.0738218484941657,0.3283273589376473,4.939075217163072e-21,0.0,0.0,6.320136986536226e-20,0.004395122738154761,0.004384621117452987,1.0,3056298.579513011,1000.0,1000.0,0.08877551020408164,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2657867.4931025538,0.0,0.0,1.4205803311939265e-42,9.73212996480391e-40,2794747.6689973352,39602.22564722805,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,3.889489148809523,0.505633589345238,0.000388948914881041,0.010112671786916312,3.889100199894642,0.49552091755834476,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,26.65470372759962,39.66791967843745,5.017118750000004,2.6073319844356204,2657867.4931025538,1.0515,0.014900000000000002,2657867.4931025538,39602.22564722806,39602.22564722806,9.73212996480391e-40,221404.57220276247,3986.8012396538306,132893.3746551277,2657.867493102554,2392.0807437922986,21262.93994482043,7973.602479307661,5315.734986205108,1.5962893289606255,1.2465658716470136,0.06419814238982136,0.28552531492379085,4.939075217163072e-21,1.2465658716470136,0.06419814238982136,0.28552531492379085,4.939075217163072e-21,7.016700267891123e-45,8.978262293524456e-44,6.320136986536226e-20,0.004395122738154761,0.004384621117452987,1.0,2657867.4931025538,1000.0,1000.0,0.08877551020408164,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2356731.4396352447,0.0,0.0,0.0,0.0,2478103.1087764604,35115.298450565155,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,3.889489148809523,0.505633589345238,0.000388948914881041,0.010112671786916312,3.889100199894642,0.49552091755834476,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,23.32286576164967,35.17354935628161,5.733850000000005,2.9798079822121375,2356731.4396352447,1.0515,0.014900000000000002,2356731.4396352447,35115.29845056515,35115.29845056515,0.0,196319.46195336862,3535.097159452867,117836.57198176224,2356.731439635245,2121.0582956717203,18853.85151708196,7070.194318905734,4713.46287927049,1.4154299482869657,1.105330114804739,0.056924500912444144,0.25317533256978214,4.939075217163072e-21,1.105330114804739,0.056924500912444144,0.25317533256978214,4.939075217163072e-21,0.0,0.0,6.320136986536226e-20,0.004395122738154761,0.004384621117452987,1.0,2356731.4396352447,1000.0,1000.0,0.08877551020408164,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2120834.4359636097,0.0,0.0,1.4895864413620027e-36,1.0204373011790342e-33,2230057.409415736,31600.43309585779,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,3.889489148809523,0.505633589345238,0.000388948914881041,0.010112671786916312,3.889100199894642,0.49552091755834476,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,20.731436232577483,31.652853377902595,6.450581250000005,3.352283979988655,2120834.43596361,1.0515,0.014900000000000002,2120834.43596361,31600.43309585779,31600.43309585779,1.0204373011790342e-33,176668.8678897553,3181.2516539454145,106041.72179818049,2120.83443596361,1908.750992367249,16966.67548770888,6362.503307890829,4241.66887192722,1.2737525054979517,0.9946921109298394,0.051226643712886974,0.22783375085522553,4.939075217163072e-21,0.9946921109298394,0.051226643712886974,0.22783375085522553,4.939075217163072e-21,7.357179477096401e-39,9.4143903626947e-38,6.320136986536226e-20,0.004395122738154761,0.004384621117452987,1.0,2120834.43596361,1000.0,1000.0,0.08877551020408164,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,1930850.953939899,0.0,0.0,1.7341068496019611e-46,1.7757254139924082e-43,2030289.778067804,28769.679213704498,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,3.889489148809523,0.505633589345238,0.000388948914881041,0.010112671786916312,3.889100199894642,0.49552091755834476,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,18.658292609319734,28.817403708307033,7.167312500000006,3.724759977765172,1930850.9539398993,1.0515,0.014900000000000002,1930850.9539398993,28769.6792137045,28769.6792137045,1.7757254139924082e-43,160842.94290583138,2896.276430909849,96542.54769699497,1930.8509539398992,1737.7658585459094,15446.807631519194,5792.552861819698,3861.7019078797985,1.1596502766169987,0.9055879981469364,0.04663778190456738,0.2074244965654951,4.939075217163072e-21,0.9055879981469364,0.04663778190456738,0.2074244965654951,4.939075217163072e-21,1.2802678378856455e-48,1.095979283877497e-47,6.320136986536226e-20,0.004395122738154761,0.004384621117452987,1.0,1930850.9539398993,1000.0,1000.0,0.08877551020408164,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3660060.306502977,0.0,0.0,0.0,0.0,3848553.4122878807,54534.89856689436,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,4.738917813492062,0.6160593157539681,0.00047389178134931434,0.012321186315093435,4.738443921710712,0.6037381294389027,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,37.888486907814006,54.62536361702484,4.300387500000004,2.2348559866591033,3660060.306502977,1.0515,0.014900000000000002,3660060.306502977,54534.898566894364,54534.898566894364,0.0,304888.82101931627,5490.090459754466,183003.01532514885,3660.060306502977,3294.0542758526794,29280.482452023814,10980.180919508932,7320.120613005954,1.804180204843591,1.4089109216331883,0.07255891246410932,0.3227103707462937,4.053769282011201e-21,1.4089109216331883,0.07255891246410932,0.3227103707462937,4.053769282011201e-21,0.0,0.0,5.187282243666525e-20,0.00535497712924603,0.005342182051149616,1.0,3660060.306502977,1000.0,1000.0,0.10816326530612246,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3179341.2228758857,0.0,0.0,0.0,0.0,3343077.2958539943,47372.1842208507,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,4.738917813492062,0.6160593157539681,0.00047389178134931434,0.012321186315093435,4.738443921710712,0.6037381294389027,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,32.47584592098344,47.45076742413791,5.017118750000004,2.6073319844356204,3179341.222875886,1.0515,0.014900000000000002,3179341.222875886,47372.1842208507,47372.1842208507,0.0,264844.1599004434,4769.011834313828,158967.0611437943,3179.3412228758857,2861.4071005882975,25434.729783007086,9538.023668627657,6358.682445751771,1.5672158430188492,1.2238619578343304,0.06302889082846834,0.2803249943560506,4.053769282011201e-21,1.2238619578343304,0.06302889082846834,0.2803249943560506,4.053769282011201e-21,0.0,0.0,5.187282243666525e-20,0.00535497712924603,0.005342182051149616,1.0,3179341.222875886,1000.0,1000.0,0.10816326530612246,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2816249.092079332,0.0,0.0,2.2196567674905102e-44,1.528093655742291e-41,2961285.920321418,41962.111471982054,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,4.738917813492062,0.6160593157539681,0.00047389178134931434,0.012321186315093435,4.738443921710712,0.6037381294389027,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,28.41636518086051,42.03172019259308,5.733850000000005,2.9798079822121375,2816249.0920793326,1.0515,0.014900000000000002,2816249.0920793326,41962.111471982054,41962.111471982054,1.528093655742291e-41,234598.01027190784,4224.373638118998,140812.45460396662,2816.249092079332,2534.624182871399,22529.992736634656,8448.747276237997,5632.498184158664,1.3882341924286365,1.084092548098263,0.05583076622706071,0.24831087810331284,4.053769282011201e-21,1.084092548098263,0.05583076622706071,0.24831087810331284,4.053769282011201e-21,9.042497247423354e-47,1.1513986137037553e-45,5.187282243666525e-20,0.00535497712924603,0.005342182051149616,1.0,2816249.0920793326,1000.0,1000.0,0.10816326530612246,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2531989.6242107926,0.0,0.0,0.0,0.0,2662387.089857648,37726.64540074081,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,4.738917813492062,0.6160593157539681,0.00047389178134931434,0.012321186315093435,4.738443921710712,0.6037381294389027,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,25.25899127187601,37.78922813137973,6.450581250000005,3.352283979988655,2531989.6242107926,1.0515,0.014900000000000002,2531989.6242107926,37726.64540074082,37726.64540074082,0.0,210918.74633518208,3797.9844363161887,126599.48121053964,2531.9896242107925,2278.7906617897133,20255.91699368634,7595.9688726323775,5063.979248421585,1.2481121009820606,0.9746691410177714,0.050195460762415406,0.22324749920187395,4.053769282011201e-21,0.9746691410177714,0.050195460762415406,0.22324749920187395,4.053769282011201e-21,0.0,0.0,5.187282243666525e-20,0.00535497712924603,0.005342182051149616,1.0,2531989.6242107926,1000.0,1000.0,0.10816326530612246,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2303184.763196655,0.0,0.0,0.0,0.0,2421798.7785012834,34317.45297163017,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,4.738917813492062,0.6160593157539681,0.00047389178134931434,0.012321186315093435,4.738443921710712,0.6037381294389027,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,22.73309214468841,34.3743803738077,7.167312500000006,3.724759977765172,2303184.7631966555,1.0515,0.014900000000000002,2303184.7631966555,34317.45297163016,34317.45297163016,0.0,191858.9389887995,3454.7771447949826,115159.23815983276,2303.1847631966552,2072.8662868769898,18425.478105573242,6909.554289589965,4606.3695263933105,1.1353256530975142,0.8865925410139899,0.04565951586222035,0.20307359622130391,4.053769282011201e-21,0.8865925410139899,0.04565951586222035,0.20307359622130391,4.053769282011201e-21,0.0,0.0,5.187282243666525e-20,0.00535497712924603,0.005342182051149616,1.0,2303184.7631966555,1000.0,1000.0,0.10816326530612246,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4258842.381713502,0.0,0.0,0.0,0.0,4478172.764371747,63456.75148753119,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,5.588346478174602,0.7264850421626983,0.0005588346478175877,0.014529700843270557,5.5877876435267835,0.7119553413194608,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,44.679819466761806,63.56201652616319,4.300387500000004,2.2348559866591033,4258842.381713502,1.0515,0.014900000000000002,4258842.381713502,63456.75148753119,63456.75148753119,0.0,354768.31634732254,6388.263572570253,212942.1190856751,4258.842381713503,3832.9581435421524,34070.73905370802,12776.527145140506,8517.684763427005,1.7802422005787228,1.3902173811762368,0.07159619513057641,0.31842862427191,3.437596351145498e-21,1.3902173811762368,0.07159619513057641,0.31842862427191,3.437596351145498e-21,0.0,0.0,4.398815342629213e-20,0.0063148315203373,0.006299742984846244,1.0,4258842.381713502,1000.0,1000.0,0.12755102040816327,15.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3696204.6909419433,0.0,0.0,-3.6366856478564515e-40,-2.4913013752609653e-37,3886559.232525454,55073.449895034966,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,5.588346478174602,0.7264850421626983,0.0005588346478175877,0.014529700843270557,5.5877876435267835,0.7119553413194608,0.0001,0.98,1.000000000000018e-18,0.0,298.0,17.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,38.29698811436726,55.16480831939329,5.017118750000004,2.6073319844356204,3696204.690941944,1.0515,0.014900000000000002,3696204.690941944,55073.44989503496,55073.44989503496,-2.4913013752609653e-37,307899.70549531403,5544.307036412915,184810.23454709718,3696.204690941943,3326.584221847749,29569.637527535546,11088.61407282583,7392.409381883886,1.545053557521993,1.2065551023433734,0.0621375877706839,0.276360867407936,3.437596351145498e-21,1.2065551023433734,0.0621375877706839,0.276360867407936,3.437596351145498e-21,-1.2501454155385574e-42,-1.5997108624110132e-41,4.398815342629213e-20,0.0063148315203373,0.006299742984846244,1.0,3696204.690941944,1000.0,1000.0,0.12755102040816327,17.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,3271454.239580423,0.0,0.0,0.0,0.0,3439934.1329188156,48744.668169748315,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,5.588346478174602,0.7264850421626983,0.0005588346478175877,0.014529700843270557,5.5877876435267835,0.7119553413194608,0.0001,0.98,1.000000000000018e-18,0.0,298.0,20.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,33.50986460007135,48.82552811384742,5.733850000000005,2.9798079822121375,3271454.2395804236,1.0515,0.014900000000000002,3271454.2395804236,48744.66816974831,48744.66816974831,0.0,272517.3200977441,4907.181359370635,163572.71197902117,3271.4542395804233,2944.308815622381,26171.633916643386,9814.36271874127,6542.908479160847,1.3675032726193608,1.0679034671758711,0.054997028559557355,0.2446027768839321,3.437596351145498e-21,1.0679034671758711,0.054997028559557355,0.2446027768839321,3.437596351145498e-21,0.0,0.0,4.398815342629213e-20,0.0063148315203373,0.006299742984846244,1.0,3271454.2395804236,1000.0,1000.0,0.12755102040816327,20.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2939078.943805851,0.0,0.0,0.0,0.0,3090441.509411853,43792.276262707186,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,5.588346478174602,0.7264850421626983,0.0005588346478175877,0.014529700843270557,5.5877876435267835,0.7119553413194608,0.0001,0.98,1.000000000000018e-18,0.0,298.0,22.5,8.0,0.7,0.41,0.025,0.078,1.2,0.155,29.78654631117454,43.86492094659844,6.450581250000005,3.352283979988655,2939078.9438058515,1.0515,0.014900000000000002,2939078.9438058515,43792.276262707186,43792.276262707186,0.0,244829.93148160426,4408.618415708776,146953.94719029256,2939.078943805851,2645.171049425266,23512.631550446808,8817.236831417553,5878.157887611702,1.228566802345563,0.9594059291492368,0.049409405351185785,0.21975146784514035,3.437596351145498e-21,0.9594059291492368,0.049409405351185785,0.21975146784514035,3.437596351145498e-21,0.0,0.0,4.398815342629213e-20,0.0063148315203373,0.006299742984846244,1.0,2939078.9438058515,1000.0,1000.0,0.12755102040816327,22.5,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,2671661.3507710733,0.0,0.0,0.0,0.0,2809251.910335784,39807.754126489,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,5.588346478174602,0.7264850421626983,0.0005588346478175877,0.014529700843270557,5.5877876435267835,0.7119553413194608,0.0001,0.98,1.000000000000018e-18,0.0,298.0,25.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,26.807891680057086,39.87378909798926,7.167312500000006,3.724759977765172,2671661.3507710737,1.0515,0.014900000000000002,2671661.3507710737,39807.754126488995,39807.754126488995,0.0,222553.62239584018,4007.49202615661,133583.06753855367,2671.661350771073,2404.495215693966,21373.290806168585,8014.98405231322,5343.322701542146,1.116783354725659,0.8721125868397044,0.044913798222244804,0.19975696966370982,3.437596351145498e-21,0.8721125868397044,0.044913798222244804,0.19975696966370982,3.437596351145498e-21,0.0,0.0,4.398815342629213e-20,0.0063148315203373,0.006299742984846244,1.0,2671661.3507710737,1000.0,1000.0,0.12755102040816327,25.0,default,EvaporationPondZO,evaporation_pond
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,4853747.041019765,0.0,0.0,0.0,0.0,5103715.013632284,72320.83091119451,5406.0,465.0,1.07,0.931,217.5,60.0,5000.0,4000.0,6.43777514285714,0.8369107685714282,0.0006437775142858609,0.01673821537144768,6.437131365342853,0.8201725532000187,0.0001,0.98,1.000000000000018e-18,0.0,298.0,15.0,8.0,0.7,0.41,0.025,0.078,1.2,0.155,51.471152025709586,72.44080010093883,4.300387500000004,2.2348559866591033,4853747.041019766,1.0515,0.014900000000000002,4853747.041019766,72320.8309111945,72320.8309111945,0.0,404324.8167887278,7280.620561529648,242687.35205098824,4853.747041019765,4368.372336917789,38829.97632815812,14561.241123059295,9707.49408203953,1.7612142236497408,1.3753581534561592,0.0708309449029923,0.31502512529058946,2.9840246103693563e-21,1.3753581534561592,0.0708309449029923,0.31502512529058946,2.9840246103693563e-21,0.0,0.0,3.818416096032304e-20,0.007274685911428568,0.007257303918542872,1.0,4853747.041019766,1000.0,1000.0,0.14693877551020407,15.0,default,EvaporationPondZO,evaporation_pond
