fs.costing.land_cost_percent_FCI,fs.costing.working_capital_percent_FCI,fs.costing.salaries_percent_FCI,fs.costing.benefit_percent_of_salary,fs.costing.maintenance_costs_percent_FCI,fs.costing.laboratory_fees_percent_FCI,fs.costing.insurance_and_taxes_percent_FCI,fs.costing.utilization_factor,fs.costing.electricity_cost,fs.costing.electrical_carbon_intensity,fs.costing.plant_lifetime,fs.costing.wacc,fs.costing.capital_recovery_factor,fs.costing.TPEC,fs.costing.TIC,fs.costing.heat_cost,fs.costing.acetic_acid_cost,fs.costing.activated_carbon_cost,fs.costing.alum_cost,fs.costing.anhydrous_ammonia_cost,fs.costing.ammonia_cost,fs.costing.anthracite_cost,fs.costing.anti-scalant_cost,fs.costing.polymer_cost,fs.costing.cationic_polymer_cost,fs.costing.caustic_soda_cost,fs.costing.chlorine_cost,fs.costing.ferric_chloride_cost,fs.costing.hydrochloric_acid_cost,fs.costing.hydrogen_peroxide_cost,fs.costing.ion_exchange_resin_cost,fs.costing.lime_cost,fs.costing.phosphoric_acid_cost,fs.costing.sand_cost,fs.costing.sodium_bisulfite_cost,fs.costing.sodium_chloride_cost,fs.costing.sulfuric_acid_cost,fs.costing.catalyst_ATHTL_cost,fs.costing.magnesium_chloride_cost,fs.costing.catalyst_HTG_cost,fs.costing.hydrogen_product_cost,fs.costing.filtration_media_cost,fs.costing.filtration_media_disposal_cost,fs.costing.disinfection_solution_cost,fs.costing.struvite_product_cost,fs.costing.struvite_cost,fs.costing.aggregate_capital_cost,fs.costing.aggregate_fixed_operating_cost,fs.costing.aggregate_variable_operating_cost,fs.costing.aggregate_flow_electricity,fs.costing.aggregate_flow_costs[electricity],fs.costing.total_capital_cost,fs.costing.total_operating_cost,fs.costing.screen.capital_a_parameter[default],fs.costing.screen.capital_b_parameter[default],fs.costing.screen.reference_state[default],fs.unit.properties_in[0.0].flow_mass_comp[H2O],fs.unit.properties_in[0.0].flow_mass_comp[tds],fs.unit.properties_treated[0.0].flow_mass_comp[H2O],fs.unit.properties_treated[0.0].flow_mass_comp[tds],fs.unit.properties_byproduct[0.0].flow_mass_comp[H2O],fs.unit.properties_byproduct[0.0].flow_mass_comp[tds],fs.unit.recovery_frac_mass_H2O[0.0],"fs.unit.removal_frac_mass_comp[0.0,tds]",fs.unit.electricity[0.0],fs.unit.energy_electric_flow_vol_inlet,fs.unit.costing.capital_cost,fs.costing.total_investment_factor,fs.costing.maintenance_labor_chemical_factor,fs.costing.aggregate_direct_capital_cost,fs.costing.maintenance_labor_chemical_operating_cost,fs.costing.total_fixed_operating_cost,fs.costing.total_variable_operating_cost,fs.costing.total_annualized_cost,fs.costing.land_cost,fs.costing.working_capital,fs.costing.salary_cost,fs.costing.benefits_cost,fs.costing.maintenance_cost,fs.costing.laboratory_cost,fs.costing.insurance_and_taxes_cost,fs.costing.LCOW,fs.costing.LCOW_component_direct_capex['fs.unit'],fs.costing.LCOW_component_indirect_capex['fs.unit'],fs.costing.LCOW_component_fixed_opex['fs.unit'],fs.costing.LCOW_component_variable_opex['fs.unit'],fs.costing.LCOW_aggregate_direct_capex[ScreenZO],fs.costing.LCOW_aggregate_indirect_capex[ScreenZO],fs.costing.LCOW_aggregate_fixed_opex[ScreenZO],fs.costing.LCOW_aggregate_variable_opex[ScreenZO],fs.costing.LCOW_aggregate_variable_opex[electricity],fs.costing.SEC,fs.costing.SEC_component['fs.unit'],fs.unit.costing.cost_factor,fs.unit.costing.direct_capital_cost,flow_mgd,subtype,unit_class,unit,fs.costing.screen.capital_a_parameter[drum],fs.costing.screen.capital_b_parameter[drum],fs.costing.screen.reference_state[drum],fs.costing.screen.capital_a_parameter[band],fs.costing.screen.capital_b_parameter[band],fs.costing.screen.reference_state[band],fs.costing.screen.capital_a_parameter[micro],fs.costing.screen.capital_b_parameter[micro],fs.costing.screen.reference_state[micro]
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,5169.368257145754,0.0,0.0,0.0,0.0,5435.590722388761,77.02358703147175,,,,4.381263638888887,0.0004381263638888888,4.380825512524998,0.0003943137275,0.00043812636388914023,4.381263638888892e-05,0.9999,0.1,3.769483525243404e-21,0.0,5169.368257145754,1.0515,0.0149,5169.368257145754,77.02358703147173,77.02358703147173,0.0,430.61656403189784,7.754052385718631,258.4684128572877,5.169368257145754,4.652431431431179,41.35494605716603,15.508104771437262,10.338736514291508,0.003114181709815891,0.0024319104106844455,0.00012524338615024883,0.0005570279129811963,1.8674788104926634e-23,0.0024319104106844455,0.00012524338615024883,0.0005570279129811963,1.8674788104926634e-23,0.0,0.0,2.3896623118338856e-22,1.0,5169.368257145754,0.1,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,48032.04672264573,0.0,0.0,0.0,0.0,50505.69712886199,715.6774961674214,,,,40.70924131134258,0.004070924131134258,40.705170387211446,0.0036638317180256617,0.004070924131186039,0.0004070924131182723,0.9999,0.1,5.218206108982621e-17,0.0,48032.04672264598,1.0515,0.0149,48032.04672264598,715.6774961674214,715.6774961674214,0.0,4001.1455741296977,72.0480700839686,2401.602336132287,48.03204672264573,43.22884205038116,384.25637378116585,144.0961401679372,96.06409344529146,0.003114181709815875,0.002431910410684446,0.0001252433861502493,0.0005570279129811964,2.782283887855299e-20,0.002431910410684446,0.0001252433861502493,0.0005570279129811964,2.782283887855299e-20,0.0,0.0,3.560264732469147e-19,1.0,48032.04672264598,0.9291666666666666,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,90894.7251881457,0.0,0.0,8.077920766362809e-28,5.53375852266453e-25,95575.80353533523,1354.3314053033714,,,,77.03721898379627,0.007703721898379629,77.02951526189788,0.006933349708550804,0.00770372189846856,0.0007703721898471343,0.9999,0.1,5.218206108982621e-17,0.0,90894.72518814619,1.0515,0.0149,90894.72518814619,1354.331405303371,1354.331405303371,5.53375852266453e-25,7571.6745842274995,136.34208778221856,4544.736259407286,90.89472518814571,81.80525266933114,727.1578015051657,272.6841755644371,181.78945037629143,0.0031141817098158755,0.0024319104106844455,0.00012524338615024918,0.0005570279129811964,1.470259021307421e-20,0.0024319104106844455,0.00012524338615024918,0.0005570279129811964,1.470259021307421e-20,2.275999765457143e-31,2.9124136941724428e-30,1.8813721216602368e-19,1.0,90894.72518814619,1.7583333333333333,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,133757.4036536457,0.0,0.0,0.0,0.0,140645.9099418085,1992.9853144393212,,,,113.36519665624996,0.011336519665624998,113.35386013658434,0.010202867699075946,0.011336519665751414,0.001133651966575996,0.9999,0.1,5.218206108982621e-17,0.0,133757.4036536464,1.0515,0.0149,133757.4036536464,1992.9853144393212,1992.9853144393212,0.0,11142.203594325301,200.6361054804686,6687.870182682286,133.75740365364572,120.38166328828115,1070.0592292291658,401.2722109609372,267.51480730729145,0.003114181709815875,0.0024319104106844455,0.000125243386150249,0.0005570279129811963,9.991132157676837e-21,0.0024319104106844455,0.000125243386150249,0.0005570279129811963,9.991132157676837e-21,0.0,0.0,1.2784847590026084e-19,1.0,133757.4036536464,2.5875,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,176620.08211914563,0.0,0.0,0.0,0.0,185716.01634828167,2631.6392235752705,,,,149.69317432870363,0.014969317432870366,149.67820501127076,0.013472385689601088,0.014969317433066651,0.001496931743304858,0.9999,0.1,5.218206108982621e-17,0.0,176620.08211914657,1.0515,0.0149,176620.08211914657,2631.63922357527,2631.63922357527,0.0,14712.732604423098,264.9301231787185,8831.004105957281,176.62008211914565,158.9580739072311,1412.9606569531652,529.860246357437,353.2401642382913,0.0031141817098158746,0.002431910410684445,0.00012524338615024932,0.0005570279129811963,7.566454963313802e-21,0.002431910410684445,0.00012524338615024932,0.0005570279129811963,7.566454963313802e-21,0.0,0.0,9.68218335781244e-20,1.0,176620.08211914657,3.4166666666666665,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,219482.76058464684,0.0,0.0,0.0,0.0,230786.12275475616,3270.2931327112383,,,,186.02115200115733,0.018602115200115732,186.00254988595722,0.01674190368010416,0.018602115200114903,0.0018602115200115736,0.9999,0.1,3.7694835252461893e-23,0.0,219482.76058464684,1.0515,0.0149,219482.76058464684,3270.293132711238,3270.293132711238,0.0,18283.261614520998,329.22414087697024,10974.138029232343,219.48276058464685,197.53448452618218,1755.8620846771748,658.4482817539405,438.9655211692937,0.0031141817098158915,0.002431910410684446,0.00012524338615024918,0.0005570279129811964,4.398379926580671e-27,0.002431910410684446,0.00012524338615024918,0.0005570279129811964,4.398379926580671e-27,0.0,0.0,5.628252746227246e-26,1.0,219482.76058464684,4.245833333333333,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,262345.43905014696,0.0,0.0,0.0,0.0,275856.22916122957,3908.94704184719,,,,222.349129673611,0.022234912967361103,222.32689476064365,0.020011421670624994,0.022234912967360108,0.0022234912967361103,0.9999,0.1,3.7694835252461893e-23,0.0,262345.43905014696,1.0515,0.0149,262345.43905014696,3908.9470418471897,3908.9470418471897,0.0,21853.79062461881,393.51815857522047,13117.271952507348,262.345439050147,236.11089514513228,2098.763512401176,787.0363171504409,524.690878100294,0.0031141817098158907,0.002431910410684445,0.00012524338615024934,0.0005570279129811963,3.679761202943928e-27,0.002431910410684445,0.00012524338615024934,0.0005570279129811963,3.679761202943928e-27,0.0,0.0,4.7086942105135994e-26,1.0,262345.43905014696,5.074999999999999,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,305208.1175156472,0.0,0.0,0.0,0.0,320926.33556770306,4547.600950983144,,,,258.6771073460647,0.025867710734606475,258.6512396353301,0.02328093966114583,0.025867710734605316,0.002586771073460648,0.9999,0.1,3.7694835252461893e-23,0.0,305208.1175156472,1.0515,0.0149,305208.1175156472,4547.600950983144,4547.600950983144,0.0,25424.31963471663,457.8121762734708,15260.40587578236,305.2081175156472,274.6873057640825,2441.6649401251775,915.6243525469416,610.4162350312944,0.0031141817098158907,0.0024319104106844455,0.00012524338615024926,0.0005570279129811964,3.1629845767012737e-27,0.0024319104106844455,0.00012524338615024926,0.0005570279129811964,3.1629845767012737e-27,0.0,0.0,4.0474167596369543e-26,1.0,305208.1175156472,5.904166666666666,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,348070.7959811474,0.0,0.0,9.860761290552533e-32,6.755088767245374e-29,365996.4419741765,5186.254860119097,,,,295.00508501851834,0.029500508501851843,294.9755845100165,0.026550457651666654,0.02950050850185052,0.0029500508501851845,0.9999,0.1,3.7694835252461893e-23,0.0,348070.7959811474,1.0515,0.0149,348070.7959811474,5186.254860119096,5186.254860119096,6.755088767245374e-29,28994.84864481445,522.106193971721,17403.53979905737,348.0707959811474,313.26371638303266,2784.566367849179,1044.212387943442,696.1415919622948,0.003114181709815891,0.0024319104106844455,0.0001252433861502492,0.0005570279129811963,2.7734833819218474e-27,0.0024319104106844455,0.0001252433861502492,0.0005570279129811963,2.7734833819218474e-27,7.255279772222774e-36,9.283997513694744e-35,3.549003433419285e-26,1.0,348070.7959811474,6.7333333333333325,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,390933.4744466477,0.0,0.0,2.9791728827240054e-36,2.040874602151873e-33,411066.54838065006,5824.908769255051,,,,331.3330626909721,0.03313330626909721,331.299929384703,0.02981997564218749,0.033133306269147796,0.003313330626909721,0.9999,0.1,3.7694835252461893e-23,0.0,390933.4744466477,1.0515,0.0149,390933.4744466477,5824.90876925505,5824.90876925505,2.040874602151873e-33,32565.377654912278,586.4002116699716,19546.673722332383,390.93347444664766,351.8401270019829,3127.4677955731813,1172.800423339943,781.8669488932953,0.003114181709815891,0.0024319104106844455,0.0001252433861502491,0.0005570279129811963,2.4693934684218756e-27,0.0024319104106844455,0.0001252433861502491,0.0005570279129811963,2.4693934684218756e-27,1.95165995782347e-40,2.4973821499456156e-39,3.1598840487082994e-26,1.0,390933.4744466477,7.562499999999999,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,433796.15291214787,0.0,0.0,0.0,0.0,456136.6547871235,6463.562678391004,,,,367.6610403634258,0.036766104036342576,367.62427425938944,0.03308949363270832,0.0367661040363986,0.0036766104036342583,0.9999,0.1,3.7694835252461893e-23,0.0,433796.15291214787,1.0515,0.0149,433796.15291214787,6463.562678391003,6463.562678391003,0.0,36135.906665010094,650.6942293682218,21689.807645607394,433.7961529121479,390.4165376209331,3470.369223297183,1301.3884587364437,867.5923058242957,0.0031141817098158907,0.0024319104106844455,0.00012524338615024937,0.0005570279129811963,2.2253967950276583e-27,0.0024319104106844455,0.00012524338615024937,0.0005570279129811963,2.2253967950276583e-27,0.0,0.0,2.847661146179525e-26,1.0,433796.15291214787,8.391666666666666,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,476658.8313776481,0.0,0.0,9.860761290552539e-32,6.755088767245379e-29,501206.761193597,7102.2165875269575,,,,403.9890180358795,0.040398901803587954,403.9486191340759,0.03635901162322916,0.04039890180364951,0.004039890180358796,0.9999,0.1,3.7694835252461893e-23,0.0,476658.8313776481,1.0515,0.0149,476658.8313776481,7102.216587526957,7102.216587526957,6.755088767245379e-29,39706.43567510792,714.9882470664721,23832.94156888241,476.65883137764814,428.99294823988333,3813.270651021185,1429.9764941329443,953.3176627552963,0.003114181709815891,0.0024319104106844455,0.0001252433861502493,0.0005570279129811963,2.0252820357820623e-27,0.0024319104106844455,0.0001252433861502493,0.0005570279129811963,2.0252820357820623e-27,5.2980262593366506e-36,6.779457741586404e-35,2.591590396929762e-26,1.0,476658.8313776481,9.220833333333333,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,519521.5098431483,0.0,0.0,0.0,0.0,546276.8676000705,7740.87049666291,,,,440.3169957083331,0.04403169957083332,440.2729640087623,0.03962852961374999,0.04403169957083135,0.004403169957083332,0.9999,0.1,3.7694835252461893e-23,0.0,519521.5098431483,1.0515,0.0149,519521.5098431483,7740.870496662909,7740.870496662909,0.0,43276.964685205734,779.2822647647224,25976.075492157415,519.5215098431484,467.5693588588335,4156.172078745187,1558.5645295294448,1039.0430196862967,0.0031141817098158915,0.0024319104106844455,0.00012524338615024902,0.0005570279129811964,1.858187871138352e-27,0.0024319104106844455,0.00012524338615024902,0.0005570279129811964,1.858187871138352e-27,0.0,0.0,2.3777734446125888e-26,1.0,519521.5098431483,10.049999999999999,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,562384.1883086484,0.0,0.0,0.0,0.0,591346.9740065439,8379.524405798862,,,,476.6449733807868,0.04766449733807868,476.5973088834487,0.042898047604270816,0.047664497338076546,0.0047664497338078685,0.9999,0.1,3.7694835252461893e-23,0.0,562384.1883086484,1.0515,0.0149,562384.1883086484,8379.524405798862,8379.524405798862,0.0,46847.49369530354,843.5762824629726,28119.209415432422,562.3841883086484,506.14576947778363,4499.073506469187,1687.1525649259452,1124.7683766172968,0.0031141817098158907,0.002431910410684445,0.0001252433861502492,0.0005570279129811964,1.7165642072714302e-27,0.002431910410684445,0.0001252433861502492,0.0005570279129811964,1.7165642072714302e-27,0.0,0.0,2.1965490419017863e-26,1.0,562384.1883086484,10.879166666666665,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,605246.8667741488,0.0,0.0,0.0,0.0,636417.0804130175,9018.178314934818,,,,512.9729510532405,0.05129729510532406,512.9216537581352,0.046167565594791654,0.051297295105321924,0.005129729510532407,0.9999,0.1,3.7694835252461893e-23,0.0,605246.8667741488,1.0515,0.0149,605246.8667741488,9018.178314934818,9018.178314934818,0.0,50418.02270540138,907.8703001612232,30262.34333870744,605.2468667741488,544.722180096734,4841.97493419319,1815.7406003224464,1210.4937335482975,0.0031141817098158915,0.002431910410684446,0.0001252433861502494,0.0005570279129811965,1.5949996957956242e-27,0.002431910410684446,0.0001252433861502494,0.0005570279129811965,1.5949996957956242e-27,0.0,0.0,2.040992721852514e-26,1.0,605246.8667741488,11.708333333333332,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,648109.545239649,0.0,0.0,9.860761290552495e-32,6.75508876724535e-29,681487.186819491,9656.832224070771,,,,549.3009287256942,0.05493009287256943,549.2459986328216,0.04943708358531249,0.05493009287265296,0.005493009287256944,0.9999,0.1,3.7694835252461893e-23,0.0,648109.545239649,1.0515,0.0149,648109.545239649,9656.832224070771,9656.832224070771,6.75508876724535e-29,53988.5517154992,972.1643178594735,32405.47726198245,648.109545239649,583.2985907156842,5184.876361917192,1944.328635718947,1296.219090479298,0.0031141817098158907,0.0024319104106844455,0.0001252433861502491,0.0005570279129811964,1.4895145048805925e-27,0.0024319104106844455,0.0001252433861502491,0.0005570279129811964,1.4895145048805925e-27,3.8964879069165687e-36,4.986021928258772e-35,1.9060118140264417e-26,1.0,648109.545239649,12.5375,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,690972.223705149,0.0,0.0,9.8607612905526e-32,6.755088767245421e-29,726557.2932259643,10295.486133206723,,,,585.6289063981479,0.0585628906398148,585.5703435075081,0.052706601575833324,0.058562890639812355,0.0058562890639814805,0.9999,0.1,3.7694835252461893e-23,0.0,690972.223705149,1.0515,0.0149,690972.223705149,10295.486133206721,10295.486133206721,6.755088767245421e-29,57559.08072559701,1036.4583355577236,34548.611185257454,690.9722237051491,621.8750013346341,5527.777789641193,2072.916671115447,1381.9444474102982,0.003114181709815891,0.0024319104106844455,0.00012524338615024932,0.0005570279129811963,1.397116317077838e-27,0.0024319104106844455,0.00012524338615024932,0.0005570279129811963,1.397116317077838e-27,3.654779336630949e-36,4.6767269270981315e-35,1.7877772906501134e-26,1.0,690972.223705149,13.366666666666665,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,733834.9021706493,0.0,0.0,0.0,0.0,771627.3996324377,10934.140042342675,,,,621.9568840706015,0.062195688407060155,621.8946883821944,0.05597611956635414,0.06219568840715492,0.006219568840706017,0.9999,0.1,3.7694835252461893e-23,0.0,733834.9021706493,1.0515,0.0149,733834.9021706493,10934.140042342675,10934.140042342675,0.0,61129.60973569482,1100.752353255974,36691.745108532465,733.8349021706492,660.4514119535844,5870.679217365194,2201.504706511948,1467.6698043412985,0.003114181709815891,0.0024319104106844455,0.0001252433861502491,0.0005570279129811964,1.315511929904815e-27,0.0024319104106844455,0.0001252433861502491,0.0005570279129811964,1.315511929904815e-27,0.0,0.0,1.6833547250970252e-26,1.0,733834.9021706493,14.195833333333331,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,776697.5806361495,0.0,0.0,0.0,0.0,816697.5060389113,11572.793951478629,,,,658.2848617430552,0.06582848617430553,658.219033256881,0.05924563755687499,0.06582848617427592,0.006582848617430554,0.9999,0.1,3.7694835252461893e-23,0.0,776697.5806361495,1.0515,0.0149,776697.5806361495,11572.793951478629,11572.793951478629,0.0,64700.13874579265,1165.0463709542244,38834.879031807475,776.6975806361495,699.0278225725347,6213.580645089196,2330.0927419084487,1553.395161272299,0.0031141817098158907,0.0024319104106844455,0.00012524338615024923,0.0005570279129811964,1.2429143497464516e-27,0.0024319104106844455,0.00012524338615024923,0.0005570279129811964,1.2429143497464516e-27,0.0,0.0,1.590457445481299e-26,1.0,776697.5806361495,15.024999999999999,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
0.0015,0.05,0.001,0.9,0.008,0.003,0.002,1.0,5.9069053497942385e-08,0.475,30.0,0.05,0.06505143508027657,3.4,1.65,6.1e-06,1.1,3.63759,0.67,1.0,1.0,1.124346,3.49,0.79,0.79,1.02,0.44,0.88,0.15,1.53,7.072,0.12,0.97,0.510219804,1.3,0.08,0.14,0,0,0,0,0,0,0,0,0,819560.2591016499,0.0,0.0,9.860761290552565e-32,6.755088767245397e-29,861767.6124453848,12211.447860614586,,,,694.612839415509,0.0694612839415509,694.5433781315675,0.06251515554739581,0.06946128394165696,0.006946128394155091,0.9999,0.1,3.7694835252461893e-23,0.0,819560.2591016499,1.0515,0.0149,819560.2591016499,12211.447860614582,12211.447860614582,6.755088767245397e-29,68270.66775589048,1229.3403886524748,40978.01295508249,819.5602591016499,737.6042331914849,6556.482072813199,2458.6807773049495,1639.1205182032998,0.003114181709815891,0.0024319104106844455,0.00012524338615024934,0.0005570279129811963,1.1779104192340878e-27,0.0024319104106844455,0.00012524338615024934,0.0005570279129811963,1.1779104192340878e-27,3.081348781054412e-36,3.9429540031881084e-35,1.5072771480697932e-26,1.0,819560.2591016499,15.854166666666666,band,ScreenZO,screen,,,,10.321,1.0,1.0,,,
